Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Lauv - I Like Me Better,1190,,37,,2546,1721422,Lauv,I Like Me Better
Drake - Fair Trade,666,22.0,1,(x1),23171,1719628,Drake,Fair Trade
Adele - Set Fire to the Rain,567,,35,,4391,1714838,Adele,Set Fire to the Rain
Kanye West - Heartless,669,,51,,4364,1696224,Kanye West,Heartless
Travis Scott - goosebumps,705,107.0,2,(x16),7876,1691442,Travis Scott,goosebumps
The Weeknd - Die For You,404,64.0,3,(x2),12913,1691210,The Weeknd,Die For You
David Kushner - Daylight,407,,12,,6092,1688006,David Kushner,Daylight
Arizona Zervas - ROXANNE,610,146.0,1,(x3),7810,1680577,Arizona Zervas,ROXANNE
Lil Mosey - Blueberry Faygo,603,147.0,3,(x9),6288,1667060,Lil Mosey,Blueberry Faygo
BTS - Butter,462,70.0,1,(x8),25463,1663512,BTS,Butter
XXXTENTACION - Hope,1038,,33,,3283,1662053,XXXTENTACION,Hope
Bruno Mars - Leave The Door Open,532,81.0,4,,7377,1650481,Bruno Mars,Leave The Door Open
Steve Lacy - Dark Red,736,,31,,3221,1633782,Steve Lacy,Dark Red
Juice WRLD - Lucid Dreams,892,11.0,3,(x1),4452,1624267,Juice WRLD,Lucid Dreams
Jack Harlow - Lovin On Me,238,85.0,3,(x3),13201,1593655,Jack Harlow,Lovin On Me
Pink Sweat$ - At My Worst,749,,21,,3903,1593421,Pink Sweat$,At My Worst
Dua Lipa - Dance The Night (From Barbie The Album),342,6.0,9,,8218,1592852,Dua Lipa,Dance The Night (From Barbie The Album)
Drake - Rich Flex,354,56.0,1,(x9),22359,1585980,Drake,Rich Flex
Olivia Rodrigo - traitor,556,4.0,9,,6658,1582097,Olivia Rodrigo,traitor
Dhruv - double take,757,,22,,3908,1577240,Dhruv,double take
The Walters - I Love You So,607,,16,,4590,1560629,The Walters,I Love You So
Pritam - Kesariya,472,,19,,5299,1557043,Pritam,Kesariya
Olivia Rodrigo - deja vu,565,49.0,5,,9554,1551471,Olivia Rodrigo,deja vu
Lord Huron - The Night We Met,391,,29,,6113,1549255,Lord Huron,The Night We Met
Steve Lacy - Bad Habit,358,90.0,5,,7627,1525955,Steve Lacy,Bad Habit
"Dan + Shay - 10,000 Hours",854,17.0,7,,3601,1525485,Dan + Shay,"10,000 Hours"
XXXTENTACION - SAD!,848,,12,,3073,1514660,XXXTENTACION,SAD!
The Chainsmokers - Closer,876,,60,,4305,1513221,The Chainsmokers,Closer
Doja Cat - Need To Know,426,38.0,3,(x3),9011,1511287,Doja Cat,Need To Know
SAINt JHN - Roses - Imanbek Remix,585,85.0,5,,5729,1507940,SAINt JHN,Roses - Imanbek Remix
Central Cee - Doja,466,30.0,5,,6392,1507645,Central Cee,Doja
Lady Gaga - Die With A Smile,69,65.0,1,(x30),27754,1505920,Lady Gaga,Die With A Smile
SZA - Saturn,244,,11,,10352,1490366,SZA,Saturn
Powfu - death bed,612,42.0,6,,4922,1486500,Powfu,death bed
Billie Eilish - bad guy,765,45.0,3,(x1),5173,1477645,Billie Eilish,bad guy
Travis Scott - SICKO MODE,734,43.0,2,(x1),6968,1456632,Travis Scott,SICKO MODE
Metro Boomin - Superhero (Heroes & Villains) [with Future & Chris Brown],443,4.0,9,,7631,1454440,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown]
