Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Ajebo Hustlers - Pronto,19,,97,,2854,45891,Ajebo Hustlers,Pronto
Jeriq - Daily Bread,2,,98,,29069,45847,Jeriq,Daily Bread
Jack Harlow - Dua Lipa,21,,65,,4440,45845,Jack Harlow,Dua Lipa
Muyeez - HBD,3,,133,,17027,45837,Muyeez,HBD
DJ Khaled - LET'S PRAY,12,,58,,8080,45830,DJ Khaled,LET'S PRAY
Simi - Balance,18,,58,,5316,45771,Simi,Balance
Trinidad Cardona - Hayya Hayya (Better Together) - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,12,,17,,9173,45625,Trinidad Cardona,Hayya Hayya (Better Together) - Music from the FIFA World Cup Qatar 2022 Official Soundtrack
L.A.X - Go Low,29,,153,,2395,45621,L.A.X,Go Low
Skiibii - Back To Sender,10,,110,,6116,45594,Skiibii,Back To Sender
Olamide - KANA,2,,89,,31940,45516,Olamide,KANA
James Arthur - Say You Won't Let Go,3,,193,,15753,45158,James Arthur,Say You Won't Let Go
Blaqbonez - STAR LIFE,9,,51,,10559,45082,Blaqbonez,STAR LIFE
Camidoh - Slow,15,,123,,4111,45068,Camidoh,Slow
TRIGGA - Mandela,1,,36,,45039,45039,TRIGGA,Mandela
Mr Eazi - Werser,8,,93,,6833,45021,Mr Eazi,Werser
Esther Oji - Fragrance,4,,165,,11901,44964,Esther Oji,Fragrance
Drake - Massive,14,,32,,9045,44931,Drake,Massive
Jeymes Samuel - JEEZU,3,,117,,18430,44914,Jeymes Samuel,JEEZU
Mavins - All I'm Saying,7,,26,,15059,44798,Mavins,All I'm Saying
Lil Durk - Therapy Session,3,,36,,26257,44415,Lil Durk,Therapy Session
Lil Durk - Never Again,3,,41,,24706,44384,Lil Durk,Never Again
Carterefe - Ololade Mi Carter,9,,91,,7609,44348,Carterefe,Ololade Mi Carter
Travis Scott - LOST FOREVER,3,,79,,22549,44294,Travis Scott,LOST FOREVER
Runtown - All About You,6,,44,,12822,44200,Runtown,All About You
J Hus - Problem Fixer,4,,93,,17337,43889,J Hus,Problem Fixer
Muyeez - Haya,3,,177,,14804,43868,Muyeez,Haya
Eminem - Habits,2,,104,,26850,43703,Eminem,Habits
