Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Christian Nodal - Ya No Somos Ni Seremos,639,,20,,30453,7999866,Christian Nodal,Ya No Somos Ni Seremos
Quevedo - VISTA AL MAR,476,,26,,30463,7925812,Quevedo,VISTA AL MAR
Alejo - Pantysito,424,10.0,3,(x1),52768,7906621,Alejo,Pantysito
Anuel AA - Hasta Que Dios Diga,683,8.0,5,,24324,7811842,Anuel AA,Hasta Que Dios Diga
Sech - Relación - Remix,435,87.0,4,,49546,7787731,Sech,Relación - Remix
Camilo - Vida de Rico,479,83.0,2,(x14),56391,7719269,Camilo,Vida de Rico
Boza - Hecha Pa' Mi,447,135.0,4,,45177,7632860,Boza,Hecha Pa' Mi
J Balvin - Rojo,481,137.0,1,(x3),65882,7618122,J Balvin,Rojo
Fonseca - Te Mando Flores,1481,,85,,15832,7614262,Fonseca,Te Mando Flores
Aventura - El Perdedor,412,7.0,8,,46164,7574683,Aventura,El Perdedor
Feid - Brickell,180,80.0,3,(x5),66728,7566083,Feid,Brickell
Young Miko - offline,202,68.0,4,,66346,7450833,Young Miko,offline
Manuel Turizo - La Nota,479,47.0,9,,37988,7444114,Manuel Turizo,La Nota
Tiago PZK - Entre Nosotros,546,15.0,9,,32907,7408992,Tiago PZK,Entre Nosotros
Carin Leon - Que Vuelvas,553,,34,,24833,7321756,Carin Leon,Que Vuelvas
Anuel AA - Sola (Remix),1179,27.0,8,,12553,7319967,Anuel AA,Sola (Remix)
Myke Towers - Piensan,737,,31,,14595,7316540,Myke Towers,Piensan
Bad Bunny - Andrea,298,,12,,104914,7305162,Bad Bunny,Andrea
Nio Garcia - Te Boté - Remix,596,159.0,1,(x85),47387,7301023,Nio Garcia,Te Boté - Remix
Jung Kook - Seven,272,66.0,2,(x6),96437,7280608,Jung Kook,Seven
Sebastian Yatra - Ya No Tiene Novio,624,140.0,1,(x9),32495,7252089,Sebastian Yatra,Ya No Tiene Novio
Nio Garcia - La Jeepeta - Remix,397,88.0,1,(x13),53038,7248709,Nio Garcia,La Jeepeta - Remix
J Balvin - UN DIA (ONE DAY) (Feat. Tainy),413,60.0,4,,45634,7231692,J Balvin,UN DIA (ONE DAY) (Feat. Tainy)
JHAYCO - No Me Conoce - Remix,542,,51,,18790,7229192,JHAYCO,No Me Conoce - Remix
Camilo - Favorito,457,111.0,1,(x24),47022,7218043,Camilo,Favorito
Daddy Yankee - Con Calma,462,117.0,1,(x48),55154,7203047,Daddy Yankee,Con Calma
Kevin Kaarl - Vámonos a Marte,847,,45,,16825,7191140,Kevin Kaarl,Vámonos a Marte
Bad Bunny - Dos Mil 16,330,,13,,121428,7179616,Bad Bunny,Dos Mil 16
Jarabe De Palo - La flaca,1385,,37,,18086,7128042,Jarabe De Palo,La flaca
Bad Bunny - Yo No Soy Celoso,283,2.0,9,,146027,7123886,Bad Bunny,Yo No Soy Celoso
Bad Bunny - Me Fui de Vacaciones,292,12.0,5,,149828,7100118,Bad Bunny,Me Fui de Vacaciones
KAROL G - CAIRO,338,,11,,53495,6981495,KAROL G,CAIRO
Becky G - Cuando Te Besé,599,164.0,2,(x5),29468,6979966,Becky G,Cuando Te Besé
DEKKO - 12x3,428,4.0,9,,31352,6969866,DEKKO,12x3
Zion & Lennox - La Player (Bandolera),805,139.0,4,,21821,6946908,Zion & Lennox,La Player (Bandolera)
Ingratax - París,536,22.0,9,,38106,6938085,Ingratax,París
Polimá Westcoast - ULTRA SOLO REMIX,326,,20,,38334,6924193,Polimá Westcoast,ULTRA SOLO REMIX
Bad Bunny - MONACO,217,48.0,1,(x1),255991,6912045,Bad Bunny,MONACO
Mike Bahía - Detente,590,56.0,8,,30137,6883191,Mike Bahía,Detente
Feid - SI TÚ SUPIERAS - Bonus Track,650,,30,,20131,6872125,Feid,SI TÚ SUPIERAS - Bonus Track
Imagine Dragons - Believer,1586,,53,,6401,6860630,Imagine Dragons,Believer
Trueno - Mamichula - con Nicki Nicole,422,20.0,5,,56870,6853859,Trueno,Mamichula - con Nicki Nicole
ROSALÍA - Con Altura,527,99.0,6,,29229,6846264,ROSALÍA,Con Altura
Piso 21 - Los Cachos,378,,27,,29211,6845813,Piso 21,Los Cachos
Tony Dize - El Doctorado,560,,59,,20420,6843108,Tony Dize,El Doctorado
Bad Bunny - Un Verano Sin Ti,361,,11,,134098,6842291,Bad Bunny,Un Verano Sin Ti
Ozuna - Vaina Loca,572,174.0,1,(x38),29421,6825444,Ozuna,Vaina Loca
Beéle - Loco,605,,14,,26425,6813044,Beéle,Loco
Rauw Alejandro - El Efecto,919,,19,,16316,6806253,Rauw Alejandro,El Efecto
J Balvin - Azul,523,45.0,3,(x8),57233,6805477,J Balvin,Azul
Sech - Relación,385,118.0,1,(x26),45017,6800557,Sech,Relación
Zion & Lennox - Yo Voy,476,,19,,24928,6766393,Zion & Lennox,Yo Voy
Anuel AA - Secreto,468,108.0,1,(x27),47040,6747732,Anuel AA,Secreto
Farruko - La Tóxica,434,42.0,8,,43856,6744870,Farruko,La Tóxica
J Balvin - Morado,462,87.0,4,,51576,6720546,J Balvin,Morado
Julieta Venegas - Me Voy,413,,20,,31780,6706270,Julieta Venegas,Me Voy
Rauw Alejandro - DILUVIO,340,,22,,31455,6705967,Rauw Alejandro,DILUVIO
Fresto Music - Me Hace Daño Verte,607,,62,,17713,6700911,Fresto Music,Me Hace Daño Verte
Manuel Medrano - Una y Otra Vez,1149,,59,,18961,6666159,Manuel Medrano,Una y Otra Vez
Bad Bunny - MIA,516,133.0,1,(x8),48575,6657117,Bad Bunny,MIA
Piso 21 - Te Amo,756,94.0,4,,20048,6647433,Piso 21,Te Amo
Arcángel - Tu No Vive Asi,866,,67,,19512,6640988,Arcángel,Tu No Vive Asi
Lele Pons - Se Te Nota,382,67.0,5,,48836,6633289,Lele Pons,Se Te Nota
Darell - Lollipop,229,37.0,2,(x1),81710,6603471,Darell,Lollipop
Tiago PZK - Piel,230,6.0,9,,45772,6560205,Tiago PZK,Piel
Brray - Corazón Roto - Remix,283,,11,,44566,6559379,Brray,Corazón Roto - Remix
Sebastian Yatra - No Hay Nadie Más,1004,1.0,10,,13963,6548206,Sebastian Yatra,No Hay Nadie Más
Ozuna - Una Locura,494,,15,,30034,6512069,Ozuna,Una Locura
Sebastian Yatra - Por Perro,652,133.0,2,(x4),25901,6460942,Sebastian Yatra,Por Perro
J Balvin - No Es Justo,637,106.0,1,(x23),29524,6453746,J Balvin,No Es Justo
Bad Bunny - Agosto,382,,19,,105366,6450705,Bad Bunny,Agosto
Manuel Turizo - Una Lady Como Tú,829,139.0,2,(x12),26191,6446671,Manuel Turizo,Una Lady Como Tú
Elton John - Cold Heart - PNAU Remix,544,,25,,21861,6426948,Elton John,Cold Heart - PNAU Remix
JHAYCO - Holanda,261,35.0,7,,49705,6376736,JHAYCO,Holanda
Bad Bunny - 120,609,,16,,74464,6355545,Bad Bunny,120
Black Eyed Peas - RITMO (Bad Boys For Life),444,120.0,1,(x25),47582,6337662,Black Eyed Peas,RITMO (Bad Boys For Life)
Bad Bunny - HACIENDO QUE ME AMAS,588,9.0,4,,124404,6325254,Bad Bunny,HACIENDO QUE ME AMAS
Pablo Alborán - Saturno,697,,24,,17793,6271152,Pablo Alborán,Saturno
Kevin Kaarl - Colapso,667,,27,,21216,6271109,Kevin Kaarl,Colapso
Alex Rose - Jangueo,520,,12,,26498,6263852,Alex Rose,Jangueo
Luis Fonsi - Despacito (Featuring Daddy Yankee),582,145.0,1,(x90),64122,6249712,Luis Fonsi,Despacito (Featuring Daddy Yankee)
Bad Bunny - Bichiyal,869,,11,,45918,6248029,Bad Bunny,Bichiyal
Anuel AA - Ella Quiere Beber - Remix,560,92.0,5,,28180,6244209,Anuel AA,Ella Quiere Beber - Remix
Greeicy - Amantes,995,,19,,12940,6165381,Greeicy,Amantes
Wisin - Mi Niña,376,2.0,10,,38821,6118968,Wisin,Mi Niña
Rauw Alejandro - PUNTO 40,289,,13,,45513,6111272,Rauw Alejandro,PUNTO 40
Becky G - Sin Pijama,596,133.0,1,(x1),31321,6110236,Becky G,Sin Pijama
Nio Garcia - AM,285,76.0,2,(x32),65907,6083352,Nio Garcia,AM
Chris Jedi - La Llevo Al Cielo (Ft. Ñengo Flow),341,,26,,32831,6041707,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow)
Yahritza Y Su Esencia - Frágil,298,,18,,38259,6028594,Yahritza Y Su Esencia,Frágil
KEVIN ROLDAN - PPP,604,20.0,8,,23947,6011040,KEVIN ROLDAN,PPP
Bad Bunny - Aguacero,254,,14,,111547,5988466,Bad Bunny,Aguacero
