Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Tamer Hosny - هرمون السعادة - من فيلم تاج,323,,25,,24231,4409398,Tamer Hosny,هرمون السعادة - من فيلم تاج
Mohammed Saeed - Konty Olely,319,,39,,20981,4359951,Mohammed Saeed,Konty Olely
Wegz - اللقطة,1283,,12,,10036,4341249,Wegz,اللقطة
Mahmoud El Leithy - عم المجال,184,,16,,37083,4335125,Mahmoud El Leithy,عم المجال
Hamo ElTikha - حمرا,344,,14,,19706,4317264,Hamo ElTikha,حمرا
Afroto - Msh Bel 7ozoz,602,147.0,1,(x37),21118,4237662,Afroto,Msh Bel 7ozoz
Amr Diab - وغلاوتك,195,,22,,27574,4200377,Amr Diab,وغلاوتك
Muslim - مُسلِم - Law Bas Nergaa (New Version ),488,,47,,13724,4199703,Muslim,مُسلِم - Law Bas Nergaa (New Version )
ميسو ميسره - طب هأ دي حبيبتك مش بتقول لا - مهرجان - طب هأ دي حبيبتك مش بتقول لا - اسلام كابونجا -ميسو ميسره -توزيع فيجو الدخلاوي مهرجانات,214,,18,,28769,4196417,ميسو ميسره,طب هأ دي حبيبتك مش بتقول لا - مهرجان - طب هأ دي حبيبتك مش بتقول لا - اسلام كابونجا -ميسو ميسره -توزيع فيجو الدخلاوي مهرجانات
Marwan Moussa - شيراتون,903,203.0,1,(x61),12208,4179190,Marwan Moussa,شيراتون
Fares Sokar - فارس سكر - مهرجان بنكش علي شغله - واقف علي الامه - خصمي ده جالي جهتي,195,1.0,10,,35695,4153533,Fares Sokar,فارس سكر - مهرجان بنكش علي شغله - واقف علي الامه - خصمي ده جالي جهتي
Omar Meme - قالك تعيش هتشوف,304,,59,,21541,4119938,Omar Meme,قالك تعيش هتشوف
Shehab - مش مسيكب,773,,31,,18335,4101917,Shehab,مش مسيكب
Hamada El Asmar - انا الاسد سايق عريني,328,,50,,19341,4089303,Hamada El Asmar,انا الاسد سايق عريني
Karim Cristiano - اول قفا يا بروسلي ( خمسه علينا من عينكو ),162,,15,,33118,4088697,Karim Cristiano,اول قفا يا بروسلي ( خمسه علينا من عينكو )
Hana Yousry - بنت ابويا,393,,44,,17336,4061885,Hana Yousry,بنت ابويا
Afroto - FAR2 KHEBRA,540,127.0,2,(x13),20665,4058983,Afroto,FAR2 KHEBRA
Wingii - Khamsa,352,26.0,8,,17166,4043677,Wingii,Khamsa
Eslam Shendy - القاضية (من فيلم ولاد رزق 3),131,31.0,4,,45512,3984094,Eslam Shendy,القاضية (من فيلم ولاد رزق 3)
Lella Fadda - ATTA3,104,21.0,7,,58844,3935080,Lella Fadda,ATTA3
Ramy Sabry - Forsa Tanya - Music from the Original TV Series,712,,22,,20716,3892655,Ramy Sabry,Forsa Tanya - Music from the Original TV Series
Ramy Gamal - عاملة ايه ؟؟,327,,62,,16982,3875277,Ramy Gamal,عاملة ايه ؟؟
Sherine - حبه جنة,746,,25,,13049,3875236,Sherine,حبه جنة
Karim Osama - Ymkin Ala Bali,381,,81,,14659,3867731,Karim Osama,Ymkin Ala Bali
