Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Drake - Rich Flex,89,16.0,1,(x1),4997,139112,Drake,Rich Flex
21 Savage - redrum,85,1.0,6,,2820,138904,21 Savage,redrum
YG Marley - Praise Jah In The Moonlight,81,9.0,8,,2968,138857,YG Marley,Praise Jah In The Moonlight
Tones And I - Dance Monkey,46,19.0,1,(x15),10993,137489,Tones And I,Dance Monkey
Mr. Belt & Wezol - It's Not Right (But It's Ok),112,,33,,1689,136852,Mr. Belt & Wezol,It's Not Right (But It's Ok)
Yorssy - CRF - Nouvelle École,98,,27,,1937,135641,Yorssy,CRF - Nouvelle École
Post Malone - I Had Some Help (Feat. Morgan Wallen),97,,20,,2493,133140,Post Malone,I Had Some Help (Feat. Morgan Wallen)
R3load - Let Me Tell You,9,9.0,1,(x9),22682,131832,R3load,Let Me Tell You
Pierro - Raven - Extended Version,9,7.0,1,(x6),29719,131272,Pierro,Raven - Extended Version
Becky G - Arranca,108,,19,,1453,126180,Becky G,Arranca
DENNIS - Tá OK,100,,16,,1751,126162,DENNIS,Tá OK
Black Eyed Peas - Don't You Worry,102,,18,,1588,124635,Black Eyed Peas,Don't You Worry
Gazo - NOTRE DAME,81,,14,,3050,124596,Gazo,NOTRE DAME
No Limit - LA RUE,81,16.0,4,,3237,124195,No Limit,LA RUE
The Kid LAROI - NIGHTS LIKE THIS,106,,36,,1467,123845,The Kid LAROI,NIGHTS LIKE THIS
Kendrick Lamar - HUMBLE.,84,50.0,2,(x6),2148,123680,Kendrick Lamar,HUMBLE.
Martin Garrix - Scared to Be Lonely,96,39.0,4,,1739,123262,Martin Garrix,Scared to Be Lonely
Clean Bandit - Rockabye,101,82.0,2,(x20),1677,123209,Clean Bandit,Rockabye
Bárbara Bandeira - Como Tu,108,,17,,1533,122170,Bárbara Bandeira,Como Tu
Coi Leray - Players,97,,19,,1694,121219,Coi Leray,Players
Linkin Park - In the End,104,2.0,4,,2071,121196,Linkin Park,In the End
Imagine Dragons - Thunder,86,51.0,6,,1707,120271,Imagine Dragons,Thunder
Calvin Harris - This Is What You Came For,100,98.0,2,(x58),1489,120267,Calvin Harris,This Is What You Came For
Supa Squad - Minha Terra,87,1.0,10,,2071,119997,Supa Squad,Minha Terra
Burl Ives - A Holly Jolly Christmas - Single Version,58,,15,,7522,119531,Burl Ives,A Holly Jolly Christmas - Single Version
Sabrina Carpenter - Taste,62,,11,,2447,119443,Sabrina Carpenter,Taste
Meghan Trainor - Made You Look,99,,24,,2203,119225,Meghan Trainor,Made You Look
Ed Sheeran - Castle on the Hill,86,65.0,2,(x12),2071,118695,Ed Sheeran,Castle on the Hill
Tiakola - MANON B,55,11.0,7,,3232,117895,Tiakola,MANON B
Charlie Puth - Attention,87,36.0,5,,1671,117201,Charlie Puth,Attention
Ninho - Coco,82,,26,,2177,115677,Ninho,Coco
Ed Sheeran - Merry Christmas,58,,14,,8053,113819,Ed Sheeran,Merry Christmas
Rvssian - Santa,93,,47,,2023,113472,Rvssian,Santa
Noah Kahan - Stick Season,97,,40,,1415,112126,Noah Kahan,Stick Season
