Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
DYSTINCT - La,246,32.0,6,,29649,2676695,DYSTINCT,La
7ari - Vvs,340,54.0,1,(x14),48492,2672926,7ari,Vvs
MA3IZ - De9at l9elb,551,,19,,8074,2667491,MA3IZ,De9at l9elb
Zouhair Bahaoui - Magdar,159,16.0,5,,29257,2639621,Zouhair Bahaoui,Magdar
Snor - De9a De9a,742,49.0,5,,6273,2587933,Snor,De9a De9a
Mister You - Maghrebins,783,6.0,9,,9704,2573470,Mister You,Maghrebins
Dave - Sprinter,304,,14,,19361,2545080,Dave,Sprinter
Inkonnu - YA Lili,1014,,13,,7597,2518400,Inkonnu,YA Lili
Rema - Calm Down,398,45.0,2,(x5),14962,2509112,Rema,Calm Down
Dizzy DROS - Outro,533,,26,,9312,2503694,Dizzy DROS,Outro
V - FRI(END)S,222,3.0,10,,16100,2500034,V,FRI(END)S
Cheb Hichem TGV - Fatou Liyam,259,,15,,18626,2485681,Cheb Hichem TGV,Fatou Liyam
Draganov - BEAU-COUP,694,13.0,5,,11897,2485327,Draganov,BEAU-COUP
Douaa Lahyaoui - Badadi,96,62.0,3,(x18),39114,2480499,Douaa Lahyaoui,Badadi
Balti - Ya Hasra,530,1.0,10,,7986,2474199,Balti,Ya Hasra
Pause - Lyam,527,,36,,7707,2472559,Pause,Lyam
Saad Lamjarred - Carrousel,186,30.0,2,(x1),38253,2469051,Saad Lamjarred,Carrousel
L'morphine - We9tna,118,21.0,1,(x9),107532,2468340,L'morphine,We9tna
Plylist - Lili,393,76.0,1,(x6),22144,2465095,Plylist,Lili
ElGrandeToto - VitamineDZ,855,41.0,1,(x3),15974,2463706,ElGrandeToto,VitamineDZ
Stormy - Badi 7efyan,361,6.0,2,(x2),17587,2460142,Stormy,Badi 7efyan
Ayra Starr - Rush,413,,14,,9212,2458978,Ayra Starr,Rush
ElGrandeToto - SARCELLES,289,14.0,6,,87614,2457136,ElGrandeToto,SARCELLES
L'morphine - Papillon,544,20.0,2,(x6),45265,2456155,L'morphine,Papillon
Figoshin - Lalla w Mali,76,76.0,1,(x4),40685,2450276,Figoshin,Lalla w Mali
Morad - Pelele,606,,24,,9152,2449498,Morad,Pelele
Stormy - Layli,637,14.0,3,(x1),35939,2442169,Stormy,Layli
Benzz - Drouba,356,10.0,5,,25251,2433640,Benzz,Drouba
Nouamane Belaiachi - Bla Bla,124,25.0,6,,28707,2423814,Nouamane Belaiachi,Bla Bla
ElGrandeToto - Etranger,457,23.0,5,,135140,2409461,ElGrandeToto,Etranger
