Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Keung To - 沒有翅膀的天使,215,123.0,1,(x24),51498,6090183,Keung To,沒有翅膀的天使
YOASOBI - アイドル,560,1.0,10,,25855,6085612,YOASOBI,アイドル
Harry Styles - As It Was,802,,14,,18128,6079825,Harry Styles,As It Was
BTS - Dynamite,809,126.0,1,(x35),33173,6071362,BTS,Dynamite
Terence Lam - 下一位前度,654,131.0,4,,26185,6062660,Terence Lam,下一位前度
Mayday - 突然好想你,1941,,22,,7700,6062300,Mayday,突然好想你
Ronald Cheng - 無賴,1777,,40,,7227,6054706,Ronald Cheng,無賴
Jay Fung - 給缺席的人唱首歌,687,1.0,10,,22380,6016941,Jay Fung,給缺席的人唱首歌
Janice Vidal - 大哥,1638,,57,,6692,6011403,Janice Vidal,大哥
Charmaine Fong - 分手總約在雨天,1453,4.0,6,,9291,5936995,Charmaine Fong,分手總約在雨天
陳卓賢 Ian - DWBF,669,7.0,9,,16479,5924236,陳卓賢 Ian,DWBF
Panther Chan - 凡星 (天星銀行airstar音樂劇場主題曲),972,,27,,14640,5922251,Panther Chan,凡星 (天星銀行airstar音樂劇場主題曲)
Dear Jane - 人類不宜飛行,685,64.0,4,,25481,5922176,Dear Jane,人類不宜飛行
Juno Mak - 羅生門,1498,83.0,1,(x30),16783,5840310,Juno Mak,羅生門
Anson Lo 盧瀚霆 - 深閨,190,176.0,4,,39130,5740030,Anson Lo 盧瀚霆,深閨
Jin - The Astronaut,698,,15,,18776,5720650,Jin,The Astronaut
MC $oHo & KidNey - 係咁先啦,431,144.0,1,(x15),33660,5718963,MC $oHo & KidNey,係咁先啦
Hins Cheung - 只是太愛你,1277,,49,,11605,5637396,Hins Cheung,只是太愛你
BLACKPINK - Pink Venom,503,45.0,1,(x4),63504,5614444,BLACKPINK,Pink Venom
NewJeans - Super Shy,475,55.0,2,(x2),50591,5603492,NewJeans,Super Shy
Ren Ran - 飞鸟和蝉,1063,,16,,9864,5593941,Ren Ran,飞鸟和蝉
Anson Lo 盧瀚霆 - 偷情,358,81.0,3,(x3),54275,5589650,Anson Lo 盧瀚霆,偷情
MC 張天賦 - 永久損毀,311,62.0,2,(x3),44754,5491665,MC 張天賦,永久損毀
Jay Chou - 不該,1553,1.0,5,,7667,5447559,Jay Chou,不該
Ed Sheeran - Thinking out Loud,1724,202.0,1,(x59),10054,5439173,Ed Sheeran,Thinking out Loud
Mike 曾比特 - 我不如,650,,20,,16105,5379660,Mike 曾比特,我不如
Charlie Puth - Left and Right (Feat. Jung Kook of BTS),675,5.0,7,,31652,5369583,Charlie Puth,Left and Right (Feat. Jung Kook of BTS)
Anne-Marie - 2002,1266,16.0,6,,9175,5356528,Anne-Marie,2002
Kaho Hung - 主角光環,683,,19,,13974,5353509,Kaho Hung,主角光環
Keung To - 孤獨病,738,,12,,17850,5316627,Keung To,孤獨病
Phil Lam - 高山低谷,1599,1.0,10,,5935,5311641,Phil Lam,高山低谷
IVE - I AM,534,10.0,4,,40002,5284214,IVE,I AM
Anson Kong 江𤒹生 - 蝸牛,829,,29,,11827,5254309,Anson Kong 江𤒹生,蝸牛
Charlie Puth - Attention,1092,128.0,2,(x10),15156,5244810,Charlie Puth,Attention
The Weeknd - Blinding Lights,860,91.0,2,(x4),12982,5241191,The Weeknd,Blinding Lights
Jay Chou - 等你下課,1041,59.0,1,(x1),16664,5205631,Jay Chou,等你下課
Joyce Cheng - 先哭為敬,708,1.0,10,,22072,5183412,Joyce Cheng,先哭為敬
Karen Mok - 呼吸有害,600,142.0,1,(x16),22588,5180814,Karen Mok,呼吸有害
SZA - Kill Bill,647,,17,,18802,5148057,SZA,Kill Bill
Sammi Cheng - 我們都是這樣長大的,837,48.0,3,(x7),16379,5145579,Sammi Cheng,我們都是這樣長大的
Hins Cheung - 百年樹木,1058,48.0,3,(x3),13172,5142899,Hins Cheung,百年樹木
Eason Chan - 單車,1288,,70,,7105,5117582,Eason Chan,單車
陳卓賢 Ian - 正式開始,757,,13,,11836,5089978,陳卓賢 Ian,正式開始
OneRepublic - I Ain't Worried,738,,17,,14844,5086405,OneRepublic,I Ain't Worried
C AllStar - 再不再見,1539,,58,,5726,5047382,C AllStar,再不再見
ILLIT - Magnetic,213,62.0,1,(x23),63690,5026627,ILLIT,Magnetic
Gareth.T - 國際孤獨等級,585,19.0,8,,34621,5013048,Gareth.T,國際孤獨等級
Leo Ku - 飄流教室,449,11.0,8,,27995,5002622,Leo Ku,飄流教室
Justin Bieber - Peaches,589,105.0,1,(x21),26016,4998007,Justin Bieber,Peaches
Joey Yung - 心之科學,1086,,12,,9549,4985661,Joey Yung,心之科學
Post Malone - Circles,749,170.0,2,(x14),22347,4977272,Post Malone,Circles
Terence Lam - 難道喜歡處女座,516,47.0,1,(x9),68071,4973919,Terence Lam,難道喜歡處女座
IVE - LOVE DIVE,715,3.0,8,,21252,4967959,IVE,LOVE DIVE
(G)I-DLE - Queencard,506,,11,,22816,4924000,(G)I-DLE,Queencard
Kaho Hung - 逆時車站,751,,25,,13221,4903796,Kaho Hung,逆時車站
Terence Lam - 下一位前度 in Ab major,722,,22,,16971,4828456,Terence Lam,下一位前度 in Ab major
BLACKPINK - Shut Down,476,20.0,1,(x4),50105,4808630,BLACKPINK,Shut Down
Ed Sheeran - Shivers,631,2.0,10,,19187,4766876,Ed Sheeran,Shivers
V - FRI(END)S,223,40.0,5,,29735,4756895,V,FRI(END)S
A-Lin - 有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,864,42.0,2,(x2),13633,4753006,A-Lin,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲
LE SSERAFIM - Perfect Night,363,45.0,5,,29861,4744989,LE SSERAFIM,Perfect Night
Juno Mak - 耿耿於懷,1580,10.0,3,(x3),8107,4732126,Juno Mak,耿耿於懷
Jay Chou - 擱淺,785,,33,,12460,4672414,Jay Chou,擱淺
Tones And I - Dance Monkey,641,196.0,2,(x4),16097,4659533,Tones And I,Dance Monkey
Dua Lipa - Don't Start Now,707,190.0,2,(x17),17356,4656944,Dua Lipa,Don't Start Now
Eric Chou - 以後別做朋友,1509,,48,,7852,4615010,Eric Chou,以後別做朋友
JJ Lin - 可惜沒如果,1712,,16,,6455,4613416,JJ Lin,可惜沒如果
Dear Jane - 未開始已經結束,619,37.0,8,,13529,4532128,Dear Jane,未開始已經結束
Ariana Grande - 7 rings,738,110.0,1,(x43),30333,4509232,Ariana Grande,7 rings
Jer 柳應廷 - 人類群星閃耀時,504,46.0,1,(x2),34788,4478907,Jer 柳應廷,人類群星閃耀時
Dear Jane - 聖馬力諾之心,524,38.0,3,(x1),23188,4468066,Dear Jane,聖馬力諾之心
Leo Ku - 必殺技 - Live,1387,,50,,4636,4456440,Leo Ku,必殺技 - Live
BTS - Boy With Luv,852,66.0,1,(x19),32673,4421663,BTS,Boy With Luv
Taylor Swift - Anti-Hero,550,9.0,8,,29010,4415639,Taylor Swift,Anti-Hero
LE SSERAFIM - ANTIFRAGILE,581,,12,,20060,4414870,LE SSERAFIM,ANTIFRAGILE
Eric Chou - 怎麼了,971,,28,,9784,4414640,Eric Chou,怎麼了
JISOO - FLOWER,347,57.0,2,(x1),49069,4392147,JISOO,FLOWER
Miley Cyrus - Flowers,546,,16,,22650,4386315,Miley Cyrus,Flowers
Jung Kook - 3D,391,32.0,4,,45447,4383474,Jung Kook,3D
V - Slow Dancing,410,,13,,19015,4343390,V,Slow Dancing
IVE - After LIKE,537,8.0,7,,37698,4337692,IVE,After LIKE
JJ Lin - 不為誰而作的歌,1490,,22,,5731,4336868,JJ Lin,不為誰而作的歌
Terence Lam - 拼命無恙 in Bb major,791,1.0,10,,15419,4329405,Terence Lam,拼命無恙 in Bb major
Supper Moment - 幸福之歌,1344,,27,,6170,4324728,Supper Moment,幸福之歌
Mike 曾比特 - 我不是邱比特 - 合唱版,497,,15,,15662,4293979,Mike 曾比特,我不是邱比特 - 合唱版
Edan 呂爵安 - My Apple Pie,466,41.0,1,(x7),44223,4270941,Edan 呂爵安,My Apple Pie
Supper Moment - 風箏,996,1.0,10,,7674,4237415,Supper Moment,風箏
Anson Lo 盧瀚霆 - MONEY (Anson Lo x Dear Jane),228,101.0,2,(x1),42962,4227384,Anson Lo 盧瀚霆,MONEY (Anson Lo x Dear Jane)
Dear Jane - 經過一些秋與冬,951,28.0,4,,13530,4222397,Dear Jane,經過一些秋與冬
JACE - 隔離,610,,12,,11768,4198203,JACE,隔離
Anson Lo 盧瀚霆 - 同居陌生人 (ViuTV劇集: 百萬同居計劃歌曲),257,28.0,8,,33576,4196134,Anson Lo 盧瀚霆,同居陌生人 (ViuTV劇集: 百萬同居計劃歌曲)
Ed Sheeran - Bad Habits,502,34.0,2,(x10),22093,4183647,Ed Sheeran,Bad Habits
Yan Ting - 三生有幸,244,,11,,24788,4180232,Yan Ting,三生有幸
