Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
BoyWithUke - Toxic,21,,130,,2015,36240,BoyWithUke,Toxic
Zeeshan Ali - Sajna da Dil Torya,4,,31,,14328,36192,Zeeshan Ali,Sajna da Dil Torya
Im Karan - Gaddiyan Uchiya Rakhiya,9,,169,,4306,36075,Im Karan,Gaddiyan Uchiya Rakhiya
DJ Khaled - STAYING ALIVE,16,,72,,3115,36058,DJ Khaled,STAYING ALIVE
Taha Malik - Sohna Tu - Why Not Meri Jaan x Dance,20,,136,,2014,35916,Taha Malik,Sohna Tu - Why Not Meri Jaan x Dance
Junoon - Jazba-E-Junoon,6,,45,,10502,35434,Junoon,Jazba-E-Junoon
BTS - Filter,8,,17,,9164,35034,BTS,Filter
Drake - Family Matters,5,,112,,7977,34668,Drake,Family Matters
BTS - IDOL,10,1.0,9,,10602,34636,BTS,IDOL
BTS - Intro : Persona,9,,28,,5879,34497,BTS,Intro : Persona
Farizki - Past Lives,9,,180,,3984,34281,Farizki,Past Lives
Raftaar - JASHAN-E-HIP-HOP,10,,64,,4612,33765,Raftaar,JASHAN-E-HIP-HOP
Joji - SLOW DANCING IN THE DARK,17,,148,,2259,33564,Joji,SLOW DANCING IN THE DARK
Farasat Anees - BIBA,14,,167,,3118,33477,Farasat Anees,BIBA
Aizaz Ahmad - Laage na man,3,,18,,18490,33387,Aizaz Ahmad,Laage na man
Maher Zain - Ramadan - English Version,10,,54,,4806,33380,Maher Zain,Ramadan - English Version
Umair - REFUNDS,5,,115,,7947,33378,Umair,REFUNDS
RM - moonchild,12,,63,,5497,33378,RM,moonchild
Ahmed Bukhatir - Taweel Al Shawq,11,,57,,4583,33342,Ahmed Bukhatir,Taweel Al Shawq
Metro Boomin - Raindrops (Insane) [with Travis Scott],8,,73,,5684,33308,Metro Boomin,Raindrops (Insane) [with Travis Scott]
"Jasmine Sandlas - Illegal Weapon 2.0 (From ""Street Dancer 3D"")",14,,155,,4119,33227,Jasmine Sandlas,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")"
Billie Eilish - Happier Than Ever,19,,162,,2050,33161,Billie Eilish,Happier Than Ever
"Tanishk Bagchi - Agar Ho Tum (From ""Mr. And Mrs. Mahi"")",3,,32,,13652,33103,Tanishk Bagchi,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")"
Call - Laaree Chootee,17,,163,,2336,32924,Call,Laaree Chootee
Umair - ALL WE HAD,5,,146,,6916,32900,Umair,ALL WE HAD
BTS - Boy In Luv,7,,14,,15797,32761,BTS,Boy In Luv
j-hope - i wonder...,7,,46,,7466,32732,j-hope,i wonder...
Jimin - Christmas Love,6,,38,,9865,32668,Jimin,Christmas Love
Young Stunners - Talk To Me,4,,50,,9318,32550,Young Stunners,Talk To Me
Junaid Jamshed - Dunya Ke Ae Musafir,12,,73,,3553,32349,Junaid Jamshed,Dunya Ke Ae Musafir
Hidden Producer - Samjho Na X Wishes,7,,175,,5482,32310,Hidden Producer,Samjho Na X Wishes
Prashant Katheriya - Tum Kyu Chale Aate Ho - Unplugged,6,,73,,7270,32252,Prashant Katheriya,Tum Kyu Chale Aate Ho - Unplugged
Umair - HEARTBREAK CITY,5,,152,,6930,32224,Umair,HEARTBREAK CITY
Jimin - Like Crazy (Deep House Remix),11,,37,,4755,32021,Jimin,Like Crazy (Deep House Remix)
Junaid Jamshed - Ae Nabi Pyare Nabi,12,,75,,3988,31906,Junaid Jamshed,Ae Nabi Pyare Nabi
"Labh Janjua - London Thumakda (From ""Queen"")",9,,173,,3781,31584,Labh Janjua,"London Thumakda (From ""Queen"")"
Bilal Saeed - Teri Khair Mangdi,17,,180,,2098,31463,Bilal Saeed,Teri Khair Mangdi
Agust D - SDL,7,,41,,7529,31425,Agust D,SDL
"Arijit Singh - Pasoori Nu (From ""Satyaprem Ki Katha"")",7,,112,,5019,31371,Arijit Singh,"Pasoori Nu (From ""Satyaprem Ki Katha"")"
BTS - I Need U,7,,24,,14288,31245,BTS,I Need U
Jokhay - Jokhay Aur Mein Ii,6,,74,,7296,31216,Jokhay,Jokhay Aur Mein Ii
BLACKPINK - Hard to Love,10,,41,,5576,31158,BLACKPINK,Hard to Love
Agust D - Snooze,7,,45,,7372,30827,Agust D,Snooze
Amar Arshi - Kala Chashma,10,,183,,3776,30687,Amar Arshi,Kala Chashma
Asim Azhar - Kya Tu Mere Bina,4,,92,,9084,30678,Asim Azhar,Kya Tu Mere Bina
Future - Young Metro,8,,68,,6079,30649,Future,Young Metro
Nadeem Sarwar - Kiya Muhammad Ka Piyara,6,,42,,7416,30520,Nadeem Sarwar,Kiya Muhammad Ka Piyara
Harry Styles - Watermelon Sugar,18,,145,,1883,30455,Harry Styles,Watermelon Sugar
Shilpa Rao - Par Chanaa De (Coke Studio Season 9),6,,142,,5324,30406,Shilpa Rao,Par Chanaa De (Coke Studio Season 9)
AP Dhillon - AGAINST ALL ODDS,17,,121,,1968,30163,AP Dhillon,AGAINST ALL ODDS
j-hope - Future,10,,37,,6632,30006,j-hope,Future
Taylor Swift - All Of The Girls You Loved Before,10,,75,,6805,29961,Taylor Swift,All Of The Girls You Loved Before
BlueListed Records - Still Rollin,1,1.0,3,(x1),29955,29955,BlueListed Records,Still Rollin
Doja Cat - You Right,18,,145,,1784,29931,Doja Cat,You Right
PSY - That That (prod. & feat. SUGA of BTS),8,,52,,7407,29878,PSY,That That (prod. & feat. SUGA of BTS)
JJ47 - ON ME,8,,105,,4638,29665,JJ47,ON ME
Pritam - Jannatein Kahan,8,,175,,3856,29485,Pritam,Jannatein Kahan
aleemrk - Life Goes On,14,,153,,2421,29442,aleemrk,Life Goes On
Taylor Swift - The Great War,9,,65,,4618,29319,Taylor Swift,The Great War
Ali Zafar - Jhoom R&B Mix,7,,23,,6056,29245,Ali Zafar,Jhoom R&B Mix
Sanjay Leela Bhansali - Masoom Dil Hai Mera,5,,165,,6355,29231,Sanjay Leela Bhansali,Masoom Dil Hai Mera
Rovalio - Shuru Karein,16,,137,,2193,29216,Rovalio,Shuru Karein
