Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Mgk666 - BIG BEN,190,37.0,4,,36204,3204775,Mgk666,BIG BEN
Harry Styles - Watermelon Sugar,818,37.0,4,,8977,3191869,Harry Styles,Watermelon Sugar
Miley Cyrus - Flowers,285,55.0,1,(x19),47216,3180785,Miley Cyrus,Flowers
Mgk666 - Verificat,552,,12,,10259,3178375,Mgk666,Verificat
Travis Scott - BUTTERFLY EFFECT,786,,14,,14330,3172988,Travis Scott,BUTTERFLY EFFECT
ADI - Totul meu,394,,40,,13091,3167039,ADI,Totul meu
RAVA - MAZDA,153,29.0,4,,36389,3164067,RAVA,MAZDA
Juice WRLD - Lucid Dreams,1152,45.0,2,(x1),11174,3158776,Juice WRLD,Lucid Dreams
Tzanca Uraganu - Alo baza baza,297,44.0,3,(x4),25782,3138909,Tzanca Uraganu,Alo baza baza
Billie Eilish - lovely,1169,,16,,5811,3136876,Billie Eilish,lovely
IDK - Intro,554,,25,,9124,3135849,IDK,Intro
Lele - Vocea ta,196,12.0,7,,32985,3132106,Lele,Vocea ta
Azteca - Pala Mande,769,33.0,1,(x1),17697,3122576,Azteca,Pala Mande
Puya - Fresh,717,,32,,8492,3115367,Puya,Fresh
The Weeknd - I Was Never There,483,4.0,7,,8749,3086929,The Weeknd,I Was Never There
Dua Lipa - Levitating,630,78.0,3,(x1),10616,3077986,Dua Lipa,Levitating
Internet Money - Lemonade,516,172.0,1,(x40),13913,3077172,Internet Money,Lemonade
Andrei G - Dale,413,,11,,13652,3075365,Andrei G,Dale
Doja Cat - Woman,441,84.0,3,(x23),16143,3069655,Doja Cat,Woman
Ed Sheeran - Bad Habits,426,124.0,3,(x8),14222,3054740,Ed Sheeran,Bad Habits
M.G.L. - VREM,392,,13,,13705,3052362,M.G.L.,VREM
RAVA - TE SUN,302,61.0,1,(x5),43363,3046602,RAVA,TE SUN
Lele - Te vreau,334,,14,,17244,3019551,Lele,Te vreau
¥$ - CARNIVAL,206,51.0,2,(x9),38905,3011961,¥$,CARNIVAL
Alec Benjamin - Let Me Down Slowly,947,26.0,5,,5986,3010570,Alec Benjamin,Let Me Down Slowly
The Urs - Taramul interzis,383,,44,,11830,2960051,The Urs,Taramul interzis
Ian - Bag Un Blunt,908,,14,,5543,2951802,Ian,Bag Un Blunt
Robi - FREEZING COLD,200,45.0,1,(x3),55455,2944785,Robi,FREEZING COLD
Tussin - Ora 6,478,12.0,5,,10219,2931778,Tussin,Ora 6
Puya - Opriți planeta,332,,11,,15610,2927645,Puya,Opriți planeta
Iuly Neamtu - Iubire in Rate,217,26.0,3,(x2),32436,2903436,Iuly Neamtu,Iubire in Rate
Ariana Grande - 7 rings,727,142.0,1,(x46),19276,2876711,Ariana Grande,7 rings
Oscar - Oriunde Ma Duc,742,,15,,7481,2868488,Oscar,Oriunde Ma Duc
Måneskin - I WANNA BE YOUR SLAVE,373,97.0,1,(x17),27142,2853945,Måneskin,I WANNA BE YOUR SLAVE
Benson Boone - Beautiful Things,272,,18,,17772,2824014,Benson Boone,Beautiful Things
Halsey - Without Me,834,180.0,1,(x8),7870,2811147,Halsey,Without Me
Aerozen - ZENUZILE,213,32.0,2,(x1),26867,2807502,Aerozen,ZENUZILE
Ian - Veste,410,7.0,1,(x1),23713,2791927,Ian,Veste
Måneskin - Beggin',354,104.0,1,(x39),21089,2784501,Måneskin,Beggin'
Masked Wolf - Astronaut In The Ocean,394,152.0,1,(x43),15676,2769629,Masked Wolf,Astronaut In The Ocean
Babasha - CHEEKY,170,10.0,7,,26735,2760444,Babasha,CHEEKY
Iuly Neamtu - Fancy,222,3.0,8,,24812,2757149,Iuly Neamtu,Fancy
Future - Life Is Good,604,59.0,3,(x12),11239,2731107,Future,Life Is Good
Nicole Cherry - Paharul sus,336,,45,,11894,2730897,Nicole Cherry,Paharul sus
Alex Botea - Decibeli,246,,12,,20964,2723302,Alex Botea,Decibeli
Future - Type Shit,216,6.0,4,,39812,2718114,Future,Type Shit
Shawn Mendes - Señorita,530,137.0,1,(x83),18316,2711865,Shawn Mendes,Señorita
Eminem - The Real Slim Shady,744,,63,,9440,2697907,Eminem,The Real Slim Shady
Imagine Dragons - Bones,482,,32,,10464,2694254,Imagine Dragons,Bones
Arctic Monkeys - Do I Wanna Know?,798,,44,,6867,2683401,Arctic Monkeys,Do I Wanna Know?
Bogdan DLP - Libera,399,,13,,14328,2680401,Bogdan DLP,Libera
Mariah Carey - All I Want for Christmas Is You,295,136.0,1,(x14),43777,2675344,Mariah Carey,All I Want for Christmas Is You
Florin Salam - Regii NFT,398,,17,,12273,2674718,Florin Salam,Regii NFT
Kendrick Lamar - Not Like Us,169,26.0,3,(x10),38877,2673159,Kendrick Lamar,Not Like Us
Hozier - Too Sweet,215,14.0,6,,24617,2670653,Hozier,Too Sweet
Bogdan DLP - Roma,242,41.0,2,(x7),23243,2668597,Bogdan DLP,Roma
M.G.L. - CICATRICI,414,,39,,9973,2668376,M.G.L.,CICATRICI
The Motans - În golul tău,331,4.0,4,,22073,2668336,The Motans,În golul tău
The Weeknd - The Hills,841,,55,,5814,2666396,The Weeknd,The Hills
Andia - Pentru ca,283,10.0,5,,20342,2652068,Andia,Pentru ca
Andia - De la dela,214,2.0,10,,22251,2650533,Andia,De la dela
Killa Fonic - Miami Bici,543,69.0,3,(x1),10467,2639118,Killa Fonic,Miami Bici
Alex Velea - Secret Discret,383,,50,,11132,2626606,Alex Velea,Secret Discret
Tussin - Sensibil La Lumina,422,,17,,8379,2617844,Tussin,Sensibil La Lumina
Tiësto - The Business,506,113.0,2,(x16),10622,2617441,Tiësto,The Business
XXXTENTACION - Jocelyn Flores,1143,10.0,3,(x4),8276,2612840,XXXTENTACION,Jocelyn Flores
NANE - B.M.V.,878,,20,,7364,2603028,NANE,B.M.V.
Trevor Daniel - Falling,536,147.0,2,(x28),11956,2594718,Trevor Daniel,Falling
Sevdaliza - Alibi,118,42.0,4,,41835,2589818,Sevdaliza,Alibi
Connect-R - Lasa-ma Sa Te...,280,,12,,14729,2574379,Connect-R,Lasa-ma Sa Te...
