Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
LOVV66 - Трап Трап,433,,54,,4346,942357,LOVV66,Трап Трап
pyrokinesis - Цветами радуги,446,,49,,3104,941377,pyrokinesis,Цветами радуги
remember. - Кожура,409,,28,,3258,928417,remember.,Кожура
S3BZS - MONTAGEM - PR FUNK,288,,19,,6377,917854,S3BZS,MONTAGEM - PR FUNK
Miyagi & Andy Panda - Патрон,470,,61,,2723,916927,Miyagi & Andy Panda,Патрон
My - Остров,284,,25,,5159,916799,My,Остров
KRBK - Художник,308,,43,,4816,906696,KRBK,Художник
LXNGVX - Montagem Mysterious Game,262,,27,,5665,905133,LXNGVX,Montagem Mysterious Game
shadowraze - adaptive strike,332,46.0,3,(x7),7330,898685,shadowraze,adaptive strike
Bibi Babydoll - Automotivo Bibi Fogosa,187,31.0,3,(x8),13409,896882,Bibi Babydoll,Automotivo Bibi Fogosa
PHARAOH - Caramel,292,,27,,5287,887732,PHARAOH,Caramel
SODA LUV - ЯЛРС,242,12.0,7,,7376,887481,SODA LUV,ЯЛРС
Doja Cat - Paint The Town Red,186,47.0,3,(x7),10481,884856,Doja Cat,Paint The Town Red
ooes - магия,364,,37,,3640,881198,ooes,магия
Poshlaya Molly - Райские цветы,280,,30,,6095,879099,Poshlaya Molly,Райские цветы
OG Buda - Биг бой слайм,373,,46,,3237,877472,OG Buda,Биг бой слайм
НАВЕРНОЕ ПОЭТ - ЗАХОТЕЛ,178,26.0,5,,11371,874549,НАВЕРНОЕ ПОЭТ,ЗАХОТЕЛ
Zemfira - ИСКАЛА,426,,99,,3002,872503,Zemfira,ИСКАЛА
(G)I-DLE - Queencard,164,20.0,5,,12466,865656,(G)I-DLE,Queencard
Harry Styles - As It Was,339,11.0,6,,4381,863039,Harry Styles,As It Was
Кишлак - 11:11,334,,73,,3534,862391,Кишлак,11:11
xxxmanera - Loyalty Before Royalty,364,,71,,3523,860421,xxxmanera,Loyalty Before Royalty
Aarne - Haunted House,186,25.0,3,(x8),21020,855410,Aarne,Haunted House
