Date,JP,TW,HK,IE,PH,SG,MY,TH,Global,CA,AE,US,GB,NL,AU,NO,BE,NZ,DE,ID,BR,SE,FR,IT,DK,ES,IN,CH,MX,PL,PT,CZ,ZA,AT,FI,AR,IL,CO,VN,HU,CL,PE,NG,SK,RO,GR,CR,SA,EC,IS,GT,LU,PA,LT,EG,LV,DO,HN,EE,SV,BO,BG,UY,MA,CY,MT,NI,PY,KR,TR,UA,RU,VE,KZ,PK,AD,BY
2022-08-04,0.0,0.0,48575.0,263260.0,1053356.0,328244.0,593188.0,66587.0,30645711.0,1030730.0,50560.0,5969624.0,1836908.0,159816.0,967130.0,138672.0,181011.0,207703.0,0.0,1186221.0,0.0,0.0,297265.0,0.0,63869.0,0.0,0.0,87793.0,852980.0,0.0,99640.0,76039.0,179934.0,0.0,0.0,0.0,29910.0,117156.0,45241.0,0.0,256342.0,103651.0,0.0,0.0,0.0,0.0,34222.0,39130.0,0.0,11357.0,49542.0,7582.0,0.0,19281.0,16671.0,6947.0,0.0,19225.0,5501.0,25022.0,20899.0,0.0,0.0,0.0,4936.0,0.0,10511.0,0.0,0.0,344729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,0.0,47965.0,49501.0,285856.0,1055724.0,322648.0,603168.0,73138.0,31138244.0,1047226.0,50833.0,6330079.0,1432232.0,168235.0,1252487.0,146574.0,189147.0,257848.0,0.0,852068.0,0.0,0.0,305598.0,0.0,69497.0,0.0,0.0,95451.0,901283.0,0.0,190045.0,43739.0,186117.0,0.0,0.0,0.0,57795.0,121643.0,44704.0,0.0,264861.0,111564.0,0.0,0.0,0.0,0.0,36666.0,36539.0,46800.0,27972.0,51196.0,7528.0,0.0,8830.0,15945.0,7015.0,0.0,19593.0,0.0,24875.0,21310.0,0.0,0.0,0.0,4621.0,0.0,10949.0,0.0,0.0,351984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,0.0,46016.0,50119.0,291774.0,1771939.0,349363.0,582316.0,70484.0,31406675.0,1329308.0,55181.0,6246620.0,1410404.0,177587.0,1263392.0,81295.0,192347.0,256191.0,0.0,816845.0,715079.0,0.0,305433.0,0.0,68102.0,0.0,0.0,100863.0,882965.0,0.0,182126.0,44031.0,181325.0,34691.0,0.0,0.0,30803.0,0.0,43584.0,30765.0,261359.0,115847.0,0.0,0.0,0.0,0.0,36234.0,38168.0,0.0,23290.0,50751.0,7521.0,0.0,0.0,16019.0,0.0,0.0,19615.0,0.0,26475.0,21859.0,0.0,17556.0,0.0,8525.0,0.0,11010.0,0.0,0.0,388427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,0.0,0.0,47748.0,272930.0,1428010.0,474981.0,809848.0,0.0,31349937.0,1263871.0,57497.0,6129022.0,1771373.0,185185.0,1256152.0,79795.0,190985.0,256703.0,0.0,874091.0,0.0,0.0,308518.0,0.0,70592.0,0.0,0.0,104074.0,854121.0,0.0,91006.0,45160.0,184686.0,38970.0,0.0,0.0,0.0,0.0,45809.0,0.0,264394.0,117357.0,0.0,0.0,0.0,0.0,35886.0,38685.0,0.0,24154.0,50259.0,7293.0,0.0,8098.0,16286.0,0.0,0.0,19020.0,0.0,25883.0,21858.0,0.0,21917.0,0.0,4501.0,0.0,10965.0,0.0,0.0,389392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,302682.0,1242740.0,402026.0,687651.0,0.0,30702108.0,797683.0,54935.0,5822020.0,1369196.0,182806.0,1004185.0,81254.0,238082.0,213581.0,0.0,903145.0,702776.0,117324.0,295844.0,0.0,70940.0,0.0,0.0,71266.0,863093.0,0.0,47753.0,44362.0,155147.0,35741.0,0.0,0.0,0.0,0.0,0.0,0.0,257214.0,112351.0,0.0,0.0,0.0,0.0,35613.0,35024.0,0.0,17128.0,49570.0,7300.0,0.0,0.0,16290.0,6437.0,0.0,18951.0,0.0,26016.0,0.0,0.0,15994.0,0.0,4415.0,0.0,10841.0,0.0,0.0,421675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08,0.0,48560.0,26891.0,205352.0,1228054.0,377511.0,712496.0,76592.0,30875600.0,793935.0,58726.0,4069212.0,1414779.0,187989.0,997313.0,84402.0,181219.0,226158.0,0.0,925716.0,0.0,126353.0,289192.0,0.0,73858.0,0.0,0.0,112036.0,893277.0,0.0,138786.0,44954.0,155253.0,36315.0,0.0,260913.0,0.0,128863.0,43119.0,0.0,268311.0,129354.0,0.0,0.0,0.0,0.0,37510.0,36049.0,0.0,11884.0,53181.0,7393.0,0.0,8056.0,16356.0,6355.0,0.0,20192.0,0.0,27848.0,23198.0,0.0,17223.0,0.0,8330.0,0.0,11995.0,0.0,0.0,466600.0,0.0,0.0,0.0,0.0,11911.0,0.0,0.0
2022-09-15,0.0,51739.0,27366.0,224066.0,1236482.0,361463.0,651704.0,0.0,31491128.0,850208.0,61317.0,4104986.0,1547038.0,214234.0,1090383.0,90799.0,246625.0,268399.0,0.0,913713.0,0.0,139899.0,0.0,0.0,85324.0,0.0,0.0,112502.0,893810.0,0.0,142042.0,51093.0,147839.0,37620.0,0.0,0.0,33392.0,0.0,0.0,0.0,262630.0,129809.0,0.0,0.0,0.0,0.0,35917.0,36793.0,0.0,22445.0,50088.0,8158.0,0.0,8527.0,0.0,6815.0,0.0,18897.0,5335.0,26838.0,22936.0,0.0,0.0,0.0,12772.0,0.0,11230.0,0.0,0.0,440056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,0.0,52477.0,27944.0,225036.0,866667.0,294637.0,601925.0,0.0,31310154.0,867157.0,61132.0,4633262.0,1532823.0,216557.0,1177309.0,89069.0,196132.0,241436.0,0.0,886704.0,741730.0,138979.0,0.0,0.0,82706.0,0.0,0.0,71013.0,0.0,0.0,179057.0,50694.0,140091.0,38141.0,0.0,0.0,33886.0,0.0,0.0,0.0,0.0,132035.0,0.0,0.0,0.0,0.0,35733.0,37211.0,0.0,17528.0,50662.0,7917.0,0.0,8723.0,0.0,6783.0,0.0,19140.0,5384.0,26712.0,0.0,0.0,0.0,0.0,13346.0,0.0,11022.0,0.0,0.0,494540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,0.0,51027.0,27100.0,179554.0,1113490.0,288597.0,591578.0,0.0,31027635.0,844882.0,59610.0,4143120.0,1549646.0,216472.0,1140518.0,89502.0,138126.0,179518.0,0.0,849031.0,0.0,139414.0,0.0,0.0,82667.0,0.0,0.0,69529.0,0.0,0.0,187695.0,50115.0,110630.0,37719.0,0.0,0.0,0.0,0.0,0.0,0.0,260291.0,124044.0,0.0,0.0,0.0,0.0,35350.0,32924.0,0.0,17552.0,50568.0,7948.0,0.0,0.0,0.0,6837.0,0.0,19204.0,5389.0,26804.0,0.0,0.0,0.0,0.0,9503.0,0.0,11171.0,0.0,0.0,543626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,0.0,0.0,26321.0,211339.0,749138.0,267755.0,642945.0,0.0,35495648.0,804839.0,57138.0,3931610.0,1471958.0,208593.0,1048794.0,87346.0,134765.0,212444.0,0.0,798160.0,0.0,139118.0,0.0,0.0,79010.0,0.0,0.0,64994.0,0.0,209920.0,140378.0,50307.0,111540.0,37430.0,0.0,0.0,0.0,0.0,0.0,0.0,253991.0,120284.0,0.0,0.0,0.0,0.0,34983.0,32269.0,0.0,16909.0,49599.0,4182.0,0.0,0.0,0.0,0.0,0.0,19061.0,0.0,26125.0,0.0,0.0,0.0,0.0,9787.0,0.0,11033.0,0.0,0.0,538827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,0.0,51129.0,26245.0,216762.0,737067.0,258762.0,633438.0,0.0,35559168.0,788121.0,55592.0,3967652.0,1476161.0,211494.0,997711.0,95767.0,137074.0,166647.0,0.0,803664.0,0.0,137579.0,0.0,0.0,80590.0,0.0,0.0,105565.0,0.0,0.0,189950.0,50096.0,117416.0,36857.0,0.0,0.0,0.0,0.0,0.0,0.0,254268.0,118933.0,0.0,0.0,0.0,0.0,35184.0,31312.0,0.0,16439.0,49040.0,7824.0,0.0,0.0,0.0,0.0,0.0,17882.0,0.0,24497.0,0.0,0.0,0.0,0.0,9728.0,0.0,10579.0,0.0,0.0,547016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,0.0,0.0,27072.0,214020.0,1035091.0,248011.0,638870.0,0.0,36001398.0,1054494.0,54443.0,6624891.0,1056013.0,224073.0,1270088.0,92970.0,141487.0,120923.0,0.0,471997.0,0.0,142573.0,0.0,0.0,81124.0,0.0,0.0,109437.0,0.0,0.0,200144.0,51585.0,119374.0,38795.0,0.0,255824.0,0.0,0.0,0.0,0.0,267306.0,123150.0,0.0,0.0,0.0,0.0,35794.0,17261.0,0.0,16326.0,51582.0,8372.0,0.0,0.0,0.0,0.0,0.0,19863.0,0.0,26909.0,0.0,0.0,0.0,0.0,5521.0,0.0,11389.0,0.0,0.0,539051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,0.0,0.0,0.0,176695.0,1105410.0,237482.0,512482.0,0.0,35811862.0,555933.0,53284.0,4378863.0,1054896.0,238298.0,1243405.0,101608.0,90447.0,119306.0,0.0,460747.0,0.0,141143.0,0.0,0.0,81029.0,0.0,0.0,71437.0,0.0,0.0,153112.0,53849.0,114982.0,38769.0,0.0,0.0,0.0,0.0,0.0,0.0,260117.0,0.0,0.0,0.0,0.0,0.0,35211.0,15847.0,0.0,11768.0,0.0,8283.0,0.0,0.0,0.0,0.0,0.0,19856.0,0.0,26127.0,0.0,0.0,0.0,0.0,5593.0,0.0,11515.0,0.0,0.0,484521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,0.0,0.0,25968.0,125571.0,0.0,237842.0,489834.0,0.0,34327405.0,801568.0,41418.0,4609175.0,1033971.0,420247.0,1190090.0,176911.0,88421.0,161829.0,0.0,458835.0,0.0,140857.0,0.0,0.0,85881.0,0.0,0.0,75934.0,0.0,0.0,102838.0,52291.0,124644.0,38939.0,0.0,0.0,0.0,0.0,0.0,0.0,248426.0,0.0,0.0,0.0,0.0,0.0,35018.0,15603.0,0.0,12787.0,0.0,8193.0,0.0,0.0,0.0,0.0,0.0,19321.0,0.0,25446.0,0.0,0.0,0.0,0.0,4988.0,0.0,11374.0,0.0,0.0,461657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-10,0.0,59777.0,28496.0,73993.0,0.0,139263.0,421405.0,0.0,14943548.0,559115.0,30551.0,2858863.0,614313.0,239026.0,661341.0,101102.0,89041.0,113838.0,0.0,0.0,0.0,140075.0,0.0,0.0,84614.0,0.0,0.0,75518.0,0.0,0.0,54619.0,54390.0,124320.0,40482.0,0.0,0.0,0.0,0.0,0.0,0.0,250336.0,0.0,0.0,0.0,0.0,0.0,34367.0,15698.0,0.0,5927.0,0.0,8499.0,0.0,0.0,0.0,0.0,0.0,19134.0,0.0,24465.0,0.0,0.0,0.0,0.0,5093.0,0.0,11453.0,0.0,0.0,445401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17,0.0,60667.0,29516.0,170485.0,0.0,241711.0,506948.0,0.0,15251574.0,569173.0,30844.0,2787172.0,659591.0,240107.0,921149.0,100153.0,92072.0,66466.0,0.0,0.0,0.0,147385.0,0.0,0.0,87603.0,0.0,0.0,121896.0,0.0,0.0,57829.0,55769.0,124970.0,41927.0,0.0,0.0,37763.0,0.0,0.0,0.0,264776.0,0.0,0.0,0.0,0.0,0.0,36751.0,15317.0,0.0,5999.0,0.0,8917.0,0.0,0.0,0.0,0.0,0.0,19389.0,0.0,24851.0,0.0,0.0,0.0,0.0,4978.0,0.0,12135.0,0.0,0.0,446806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24,0.0,58471.0,27657.0,127090.0,0.0,234916.0,384301.0,0.0,14519223.0,574277.0,29539.0,2749308.0,615043.0,231112.0,647824.0,96835.0,147052.0,66682.0,0.0,0.0,0.0,139617.0,0.0,0.0,77974.0,0.0,0.0,74465.0,0.0,0.0,54750.0,52851.0,116121.0,41053.0,0.0,0.0,37231.0,0.0,0.0,0.0,257911.0,0.0,0.0,0.0,0.0,0.0,31895.0,14441.0,0.0,5837.0,0.0,8760.0,0.0,0.0,0.0,0.0,0.0,17415.0,0.0,0.0,0.0,0.0,0.0,0.0,4681.0,0.0,10928.0,0.0,0.0,415577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,59835.0,27889.0,130406.0,0.0,190592.0,493065.0,0.0,14733928.0,579074.0,16623.0,2685881.0,584807.0,230266.0,646028.0,93532.0,92429.0,66154.0,0.0,0.0,0.0,0.0,0.0,0.0,74092.0,0.0,0.0,74721.0,0.0,0.0,53503.0,53848.0,122228.0,0.0,0.0,0.0,37746.0,0.0,0.0,0.0,262264.0,0.0,0.0,0.0,0.0,0.0,31230.0,0.0,0.0,0.0,0.0,8429.0,0.0,0.0,0.0,0.0,0.0,16848.0,0.0,0.0,0.0,0.0,0.0,0.0,4621.0,0.0,10510.0,0.0,0.0,420288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,0.0,62522.0,27244.0,125599.0,0.0,134891.0,441121.0,0.0,7742826.0,292413.0,15727.0,2704118.0,550195.0,221066.0,383318.0,0.0,94873.0,65892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70948.0,0.0,0.0,50834.0,53185.0,78812.0,0.0,0.0,0.0,37423.0,0.0,0.0,0.0,266676.0,0.0,0.0,0.0,0.0,0.0,34281.0,0.0,0.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15,0.0,62041.0,26179.0,125519.0,0.0,123406.0,440019.0,0.0,7655509.0,0.0,15732.0,2558642.0,530723.0,216836.0,369634.0,0.0,93823.0,62876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70876.0,0.0,0.0,51943.0,51830.0,41967.0,0.0,0.0,0.0,36744.0,0.0,0.0,0.0,257982.0,0.0,0.0,0.0,0.0,0.0,33846.0,0.0,0.0,0.0,0.0,4170.0,0.0,0.0,0.0,0.0,0.0,17625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,0.0,60987.0,0.0,124017.0,0.0,117873.0,427829.0,0.0,7784893.0,0.0,15468.0,2361268.0,547432.0,216077.0,374021.0,0.0,88737.0,65414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72611.0,0.0,0.0,53983.0,50841.0,41587.0,0.0,0.0,0.0,37168.0,0.0,0.0,0.0,262870.0,0.0,0.0,0.0,0.0,0.0,34381.0,0.0,0.0,0.0,0.0,4325.0,0.0,0.0,0.0,0.0,0.0,18477.0,0.0,24748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29,0.0,61974.0,0.0,62802.0,0.0,112583.0,407067.0,0.0,0.0,0.0,15733.0,2080675.0,511038.0,0.0,344095.0,0.0,87033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67975.0,0.0,0.0,0.0,0.0,41239.0,0.0,0.0,0.0,37612.0,0.0,0.0,0.0,268260.0,0.0,0.0,0.0,0.0,0.0,35519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,0.0,61391.0,25182.0,130602.0,0.0,123182.0,388033.0,0.0,14597294.0,554152.0,17367.0,2434152.0,589588.0,212236.0,352567.0,90804.0,155273.0,60800.0,0.0,0.0,0.0,141315.0,0.0,0.0,86781.0,0.0,0.0,120779.0,0.0,0.0,55465.0,51524.0,43918.0,42234.0,0.0,0.0,38518.0,0.0,0.0,0.0,261973.0,0.0,0.0,0.0,0.0,0.0,35350.0,0.0,0.0,5226.0,0.0,8847.0,0.0,0.0,0.0,0.0,0.0,18671.0,0.0,24783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,0.0,67302.0,29640.0,191211.0,0.0,187836.0,400939.0,0.0,8843090.0,616614.0,33019.0,2439812.0,682827.0,253340.0,657344.0,99226.0,157364.0,68957.0,0.0,0.0,0.0,145720.0,0.0,0.0,98461.0,0.0,0.0,123517.0,0.0,0.0,65293.0,61125.0,116400.0,44906.0,0.0,0.0,41128.0,0.0,0.0,0.0,269186.0,0.0,0.0,0.0,0.0,0.0,35346.0,13653.0,0.0,6144.0,0.0,9045.0,0.0,0.0,0.0,0.0,0.0,18979.0,0.0,25758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,0.0,73940.0,34146.0,199060.0,0.0,211758.0,435768.0,0.0,17041381.0,389649.0,51038.0,2042724.0,801928.0,286800.0,707132.0,103258.0,112924.0,81994.0,443708.0,0.0,0.0,159781.0,0.0,0.0,106226.0,0.0,0.0,85590.0,0.0,0.0,71334.0,66081.0,118584.0,49831.0,0.0,0.0,43148.0,0.0,0.0,0.0,242014.0,0.0,0.0,15694.0,0.0,0.0,31485.0,0.0,0.0,7464.0,0.0,9578.0,0.0,0.0,0.0,0.0,0.0,17322.0,0.0,23142.0,0.0,0.0,0.0,0.0,4618.0,0.0,0.0,0.0,26690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,0.0,55200.0,25493.0,201201.0,0.0,163434.0,391511.0,0.0,9482163.0,363421.0,20922.0,2144360.0,797250.0,261436.0,405962.0,101639.0,170155.0,72760.0,438852.0,0.0,0.0,152899.0,0.0,0.0,102146.0,0.0,0.0,83993.0,0.0,0.0,66966.0,63819.0,130423.0,48844.0,0.0,0.0,42176.0,0.0,0.0,0.0,259693.0,0.0,0.0,16077.0,0.0,0.0,35734.0,0.0,0.0,7435.0,0.0,9758.0,0.0,0.0,0.0,0.0,0.0,19653.0,0.0,26332.0,0.0,0.0,0.0,0.0,4397.0,0.0,0.0,0.0,32239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,0.0,55361.0,26521.0,252056.0,0.0,136238.0,377811.0,0.0,15877379.0,343730.0,19645.0,2043563.0,722463.0,256395.0,382677.0,99251.0,164652.0,66493.0,0.0,0.0,0.0,150024.0,0.0,0.0,97369.0,0.0,0.0,128598.0,0.0,0.0,62355.0,62057.0,131317.0,48374.0,0.0,0.0,41856.0,0.0,0.0,0.0,271943.0,0.0,0.0,0.0,0.0,0.0,37227.0,0.0,0.0,6924.0,0.0,9570.0,0.0,0.0,0.0,0.0,0.0,21029.0,0.0,28616.0,0.0,0.0,0.0,0.0,4237.0,0.0,12218.0,0.0,29489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,0.0,58974.0,29293.0,147708.0,0.0,139213.0,381075.0,0.0,9171351.0,355199.0,19889.0,2026237.0,703825.0,255827.0,412183.0,100636.0,161385.0,71926.0,435800.0,0.0,0.0,156127.0,0.0,0.0,96520.0,0.0,0.0,126981.0,0.0,0.0,61228.0,64083.0,103428.0,48680.0,0.0,0.0,41341.0,0.0,0.0,0.0,265275.0,0.0,0.0,0.0,0.0,0.0,37482.0,0.0,0.0,7115.0,0.0,9440.0,0.0,0.0,0.0,0.0,0.0,21420.0,0.0,28975.0,0.0,0.0,0.0,0.0,4108.0,0.0,12341.0,0.0,35284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,58509.0,28991.0,136950.0,453211.0,138975.0,330286.0,0.0,8897548.0,345704.0,32403.0,1949123.0,682918.0,249071.0,404119.0,99244.0,159470.0,66463.0,0.0,0.0,0.0,148804.0,0.0,0.0,93228.0,0.0,0.0,74895.0,0.0,0.0,57498.0,65123.0,159999.0,58890.0,0.0,0.0,39959.0,0.0,0.0,0.0,269482.0,0.0,0.0,0.0,0.0,0.0,37858.0,0.0,0.0,6702.0,0.0,8790.0,0.0,0.0,0.0,0.0,0.0,21032.0,0.0,29285.0,0.0,0.0,0.0,0.0,4139.0,0.0,12629.0,0.0,30495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23,0.0,60153.0,29377.0,130003.0,449397.0,138828.0,331237.0,0.0,8851839.0,338613.0,19233.0,0.0,672970.0,250227.0,412527.0,98645.0,108060.0,69585.0,0.0,0.0,0.0,143523.0,0.0,0.0,93603.0,0.0,0.0,75825.0,0.0,0.0,54794.0,82147.0,149332.0,51143.0,0.0,0.0,40503.0,0.0,0.0,0.0,251123.0,0.0,0.0,0.0,0.0,0.0,38006.0,0.0,0.0,6475.0,0.0,9125.0,0.0,0.0,0.0,0.0,0.0,21388.0,0.0,28990.0,0.0,0.0,0.0,0.0,0.0,0.0,12437.0,0.0,29633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-02,0.0,124977.0,34394.0,91717.0,0.0,200362.0,335006.0,0.0,10693394.0,394875.0,21763.0,0.0,721605.0,317763.0,804112.0,116019.0,196351.0,74770.0,614753.0,0.0,0.0,168437.0,381892.0,0.0,119041.0,0.0,0.0,149370.0,0.0,0.0,66825.0,82593.0,100594.0,62195.0,46248.0,0.0,48966.0,0.0,0.0,0.0,261422.0,0.0,0.0,21886.0,0.0,0.0,40749.0,0.0,0.0,7640.0,0.0,10588.0,0.0,0.0,0.0,0.0,0.0,22369.0,0.0,30355.0,0.0,0.0,0.0,0.0,4966.0,0.0,12753.0,0.0,32257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09,0.0,77949.0,37610.0,138818.0,0.0,142000.0,318830.0,0.0,10544251.0,378581.0,21213.0,0.0,711185.0,276278.0,796386.0,119067.0,185523.0,130341.0,575258.0,0.0,0.0,180142.0,0.0,0.0,117279.0,0.0,0.0,154579.0,0.0,0.0,66798.0,73022.0,104746.0,59247.0,0.0,0.0,43514.0,0.0,0.0,0.0,264071.0,0.0,0.0,18014.0,0.0,0.0,40827.0,0.0,0.0,6978.0,0.0,10547.0,0.0,0.0,0.0,0.0,0.0,21978.0,0.0,29805.0,0.0,0.0,0.0,0.0,4786.0,0.0,12836.0,0.0,28292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,0.0,85324.0,36079.0,136992.0,0.0,138013.0,317855.0,0.0,10149214.0,367015.0,21540.0,0.0,687509.0,271962.0,450186.0,104713.0,183596.0,76128.0,523178.0,0.0,0.0,154664.0,0.0,0.0,100758.0,0.0,0.0,93523.0,0.0,0.0,68193.0,68261.0,111552.0,54824.0,0.0,0.0,44627.0,0.0,0.0,0.0,267629.0,0.0,0.0,0.0,0.0,0.0,39328.0,0.0,0.0,7282.0,0.0,9861.0,0.0,0.0,0.0,0.0,0.0,22117.0,0.0,29920.0,0.0,0.0,0.0,0.0,4952.0,0.0,12781.0,0.0,28460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23,0.0,94335.0,36707.0,81104.0,0.0,184122.0,293240.0,0.0,9770778.0,361034.0,19485.0,0.0,674008.0,269443.0,427246.0,105819.0,183693.0,73446.0,487024.0,0.0,0.0,154212.0,0.0,0.0,102641.0,0.0,0.0,137321.0,0.0,0.0,67317.0,66801.0,120523.0,50920.0,0.0,0.0,45931.0,0.0,0.0,0.0,279307.0,0.0,0.0,0.0,0.0,0.0,40182.0,0.0,0.0,7114.0,0.0,10311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,0.0,96316.0,38169.0,90190.0,0.0,135766.0,283291.0,0.0,9994368.0,372098.0,17348.0,0.0,679136.0,272466.0,437886.0,110422.0,178250.0,74586.0,501159.0,0.0,1299858.0,161289.0,0.0,0.0,102292.0,0.0,0.0,144622.0,0.0,0.0,67500.0,68222.0,112748.0,52888.0,0.0,0.0,43599.0,0.0,0.0,0.0,273426.0,0.0,0.0,0.0,0.0,0.0,39472.0,0.0,0.0,7320.0,0.0,10365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,0.0,83172.0,34963.0,92735.0,0.0,185729.0,304869.0,0.0,9566566.0,368319.0,17308.0,0.0,697737.0,264949.0,441232.0,101956.0,168062.0,77961.0,473866.0,0.0,951439.0,152311.0,0.0,0.0,100530.0,0.0,0.0,137519.0,0.0,0.0,64642.0,69246.0,109785.0,50322.0,0.0,0.0,41585.0,0.0,0.0,0.0,274944.0,0.0,0.0,18014.0,0.0,0.0,38407.0,0.0,0.0,7704.0,0.0,9830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,0.0,84171.0,36097.0,121466.0,0.0,185007.0,229376.0,0.0,17917589.0,423992.0,32960.0,0.0,923910.0,293968.0,534450.0,112717.0,188174.0,98462.0,476183.0,0.0,0.0,171834.0,335581.0,0.0,114715.0,0.0,0.0,143772.0,0.0,0.0,67614.0,70328.0,113139.0,53766.0,0.0,0.0,39438.0,0.0,0.0,0.0,284512.0,0.0,0.0,19337.0,0.0,0.0,36594.0,0.0,0.0,9562.0,0.0,10204.0,0.0,0.0,0.0,0.0,0.0,20291.0,0.0,28648.0,0.0,0.0,0.0,0.0,5822.0,0.0,0.0,0.0,29233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,0.0,82954.0,37489.0,118129.0,0.0,146616.0,231697.0,0.0,18485030.0,421307.0,20594.0,0.0,925647.0,280200.0,552691.0,119048.0,188460.0,97829.0,493288.0,0.0,0.0,170392.0,0.0,0.0,113173.0,0.0,0.0,147007.0,0.0,0.0,70311.0,75585.0,111085.0,56522.0,0.0,0.0,44307.0,0.0,0.0,0.0,287275.0,143381.0,0.0,20253.0,0.0,0.0,41646.0,0.0,0.0,10126.0,0.0,10892.0,0.0,0.0,0.0,0.0,0.0,22097.0,0.0,31086.0,0.0,0.0,0.0,0.0,5309.0,0.0,13567.0,0.0,28466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,0.0,79422.0,35203.0,113322.0,0.0,138976.0,188309.0,0.0,10213192.0,407728.0,20247.0,0.0,881565.0,253151.0,511295.0,111630.0,184806.0,89307.0,466540.0,0.0,0.0,154332.0,0.0,0.0,104539.0,0.0,0.0,141502.0,0.0,0.0,66063.0,69532.0,118079.0,50787.0,0.0,0.0,39843.0,0.0,0.0,0.0,278865.0,0.0,0.0,19216.0,0.0,0.0,39315.0,0.0,0.0,9205.0,0.0,10845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
