Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Mark Ambor - Belong Together,190,,31,,26672,3162789,Mark Ambor,Belong Together
Travis Scott - I KNOW ?,256,2.0,10,,59908,3161263,Travis Scott,I KNOW ?
Bandros - Nguwe,211,,43,,28136,3152135,Bandros,Nguwe
Mafikizolo - Emlanjeni,188,,28,,35694,3148800,Mafikizolo,Emlanjeni
SZA - Saturn,189,,21,,28619,3131105,SZA,Saturn
benny blanco - Eastside,802,,15,,9968,3120872,benny blanco,Eastside
Ariana Grande - we can't be friends (wait for your love),170,4.0,9,,33604,3118250,Ariana Grande,we can't be friends (wait for your love)
Lil Nas X - MONTERO (Call Me By Your Name),390,81.0,1,(x2),20052,3117546,Lil Nas X,MONTERO (Call Me By Your Name)
PinkPantheress - Boy's a liar Pt. 2,216,9.0,7,,29499,3106852,PinkPantheress,Boy's a liar Pt. 2
21 Savage - redrum,155,3.0,10,,46909,3073944,21 Savage,redrum
Busta 929 - Mmapula,268,69.0,2,(x4),38982,3067845,Busta 929,Mmapula
Tevin Campbell - Can We Talk,397,,51,,25690,3056899,Tevin Campbell,Can We Talk
Future - Life Is Good,594,154.0,2,(x3),13510,3056849,Future,Life Is Good
Kenya Grace - Strangers,204,,21,,23739,3051724,Kenya Grace,Strangers
Uncle Waffles - Tanzania,258,88.0,1,(x5),30589,3051700,Uncle Waffles,Tanzania
Travis Scott - HIGHEST IN THE ROOM,645,58.0,1,(x3),17809,3042446,Travis Scott,HIGHEST IN THE ROOM
Ed Sheeran - I Don't Care,679,120.0,1,(x1),10992,3039649,Ed Sheeran,I Don't Care
SjavasDaDeejay - Bayazi,150,,22,,40643,3037251,SjavasDaDeejay,Bayazi
Michael Marcagi - Scared To Start,227,,46,,18515,3034647,Michael Marcagi,Scared To Start
Kaylow - 24 Hours,158,21.0,2,(x5),54621,3033029,Kaylow,24 Hours
Metro Boomin - Too Many Nights,345,,14,,22264,3016630,Metro Boomin,Too Many Nights
Sizwe Nineteen - Habibi (Quantum Sound),148,10.0,8,,51499,3011929,Sizwe Nineteen,Habibi (Quantum Sound)
Mthandeni SK - Gucci,27,26.0,1,(x25),164282,3004370,Mthandeni SK,Gucci
Djo - End of Beginning,175,,14,,27719,3003266,Djo,End of Beginning
Drake - Wants and Needs,575,14.0,2,(x4),40167,2980000,Drake,Wants and Needs
Billie Eilish - WILDFLOWER,151,,16,,33057,2949167,Billie Eilish,WILDFLOWER
Oxlade - KU LO SA - A COLORS SHOW,294,18.0,7,,16874,2945119,Oxlade,KU LO SA - A COLORS SHOW
