Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Dua Lipa - These Walls,1,,147,,1193,1193,Dua Lipa,These Walls
SZK - Hola Í Höggi,1,,64,,1193,1193,SZK,Hola Í Höggi
Future - Unicorn Purp,1,,124,,1192,1192,Future,Unicorn Purp
Muse - Starlight,1,,57,,1192,1192,Muse,Starlight
Kenny Rogers - We've Got Tonight,1,,90,,1192,1192,Kenny Rogers,We've Got Tonight
Playboi Carti - Not PLaying,1,,146,,1191,1191,Playboi Carti,Not PLaying
Sanna Nielsen - Undo,1,,112,,1191,1191,Sanna Nielsen,Undo
KEBABIBOIS - Bananananas,1,,90,,1191,1191,KEBABIBOIS,Bananananas
Klaka Boys - Flautulagið,1,,98,,1191,1191,Klaka Boys,Flautulagið
JóiPé - Þriggja tíma brúðkaup,1,,64,,1191,1191,JóiPé,Þriggja tíma brúðkaup
"Seth MacFarlane - Baby, It's Cold Outside",1,,86,,1191,1191,Seth MacFarlane,"Baby, It's Cold Outside"
Mood Life - Pressure,1,,101,,1191,1191,Mood Life,Pressure
BTS - HOME,1,,109,,1191,1191,BTS,HOME
Landaboi$ - Eftirpartý Í Steininum,1,,107,,1190,1190,Landaboi$,Eftirpartý Í Steininum
Future - HiTek Tek,1,,114,,1190,1190,Future,HiTek Tek
Katla - Then Again,1,,56,,1190,1190,Katla,Then Again
Lil Baby - Emotionally Scarred,1,,98,,1190,1190,Lil Baby,Emotionally Scarred
Natan Berg - ALLA LEIÐ,1,,126,,1189,1189,Natan Berg,ALLA LEIÐ
Logi Pedro - Mann setur hljóðan,1,,99,,1188,1188,Logi Pedro,Mann setur hljóðan
George Michael - Jesus to a Child,1,,32,,1188,1188,George Michael,Jesus to a Child
DaBaby - XXL,1,,113,,1188,1188,DaBaby,XXL
Gunna - Yao Ming,1,,132,,1188,1188,Gunna,Yao Ming
Sunny - Fiðrildi,1,,87,,1187,1187,Sunny,Fiðrildi
Future - Mile High Memories,1,,161,,1187,1187,Future,Mile High Memories
Írafár - Fingur,1,,90,,1187,1187,Írafár,Fingur
leftovermax - don't talk,1,,157,,1187,1187,leftovermax,don't talk
Kings of Leon - Supersoaker,1,1.0,9,,1187,1187,Kings of Leon,Supersoaker
Blankiflur - Sjá þig,1,,86,,1187,1187,Blankiflur,Sjá þig
Michael Jackson - Thriller - 2003 Edit,1,,76,,1186,1186,Michael Jackson,Thriller - 2003 Edit
Post Malone - When I’m Alone,1,,85,,1186,1186,Post Malone,When I’m Alone
Drake - Blue Green Red,1,,140,,1185,1185,Drake,Blue Green Red
Emmsjé Gauti - PÚKI.,1,,79,,1185,1185,Emmsjé Gauti,PÚKI.
Yeat - 2093,1,,141,,1185,1185,Yeat,2093
Audioslave - Like a Stone,1,,88,,1185,1185,Audioslave,Like a Stone
Playboi Carti - Right Now,1,,117,,1185,1185,Playboi Carti,Right Now
Louis Tomlinson - Always You,1,,56,,1184,1184,Louis Tomlinson,Always You
Metallica - Screaming Suicide,1,,66,,1183,1183,Metallica,Screaming Suicide
Yeat - HEARD OF MË,1,,148,,1183,1183,Yeat,HEARD OF MË
Emmsjé Gauti - GALINN.,1,,80,,1181,1181,Emmsjé Gauti,GALINN.
6ix9ine - TUTU,1,,96,,1181,1181,6ix9ine,TUTU
Don Toliver - Wasted,1,,111,,1181,1181,Don Toliver,Wasted
Gunna - Wit It,1,,135,,1180,1180,Gunna,Wit It
Gucci Mane - Both,1,,81,,1180,1180,Gucci Mane,Both
Juice WRLD - Face 2 Face,1,,184,,1180,1180,Juice WRLD,Face 2 Face
Háski - Helgarfrí,1,,86,,1180,1180,Háski,Helgarfrí
Arctic Monkeys - Star Treatment,1,,118,,1179,1179,Arctic Monkeys,Star Treatment
Libe - Old Things,1,,100,,1179,1179,Libe,Old Things
21 Savage - Run Up the Racks,1,,82,,1179,1179,21 Savage,Run Up the Racks
"Lil Yachty - T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",1,,106,,1178,1178,Lil Yachty,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)"
DJ Khaled - BEAUTIFUL,1,,71,,1178,1178,DJ Khaled,BEAUTIFUL
Lil Yachty - Peek A Boo,1,,85,,1177,1177,Lil Yachty,Peek A Boo
