Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Ski Aggu - mietfrei,464,41.0,3,(x1),565338,62363299,Ski Aggu,mietfrei
Pashanim - paris freestyle - skrilla remix,524,29.0,1,(x11),671135,62341600,Pashanim,paris freestyle - skrilla remix
ATB - Your Love (9PM),431,49.0,6,,357824,62261240,ATB,Your Love (9PM)
YAKARY - sonnenbank.mp3,296,64.0,1,(x3),1059839,62033827,YAKARY,sonnenbank.mp3
Capital Bra - Cherry Lady,307,52.0,1,(x15),1576901,61797357,Capital Bra,Cherry Lady
GAYLE - abcdefu,298,125.0,1,(x22),510294,61360520,GAYLE,abcdefu
Dimitri Vegas & Like Mike - Thank You (Not So Bad),312,,11,,314471,61360200,Dimitri Vegas & Like Mike,Thank You (Not So Bad)
David Guetta - Baby Don't Hurt Me,509,,14,,256442,61117618,David Guetta,Baby Don't Hurt Me
Bonez MC - Kokain,421,54.0,1,(x20),954961,60959953,Bonez MC,Kokain
FOURTY - VEMPA,188,100.0,3,(x12),642208,60739626,FOURTY,VEMPA
Alan Walker - Faded,523,122.0,1,(x73),419754,60622786,Alan Walker,Faded
Alligatoah - Willst du,1303,,41,,126183,60429158,Alligatoah,Willst du
Apache 207 - Kein Problem,486,,16,,321456,60244447,Apache 207,Kein Problem
RIN - Keine Liebe,306,58.0,3,(x2),979338,60155639,RIN,Keine Liebe
Lil Nas X - Old Town Road - Remix,340,44.0,6,,455440,59994821,Lil Nas X,Old Town Road - Remix
Nathan Evans - Wellerman - 220 KID x Billen Ted Remix,403,63.0,2,(x6),459531,59820568,Nathan Evans,Wellerman - 220 KID x Billen Ted Remix
Don Omar - Danza Kuduro,688,,39,,234294,59761860,Don Omar,Danza Kuduro
Tiësto - The Motto,425,13.0,8,,360871,59658809,Tiësto,The Motto
Måneskin - I WANNA BE YOUR SLAVE,358,69.0,2,(x5),533092,59567366,Måneskin,I WANNA BE YOUR SLAVE
Bobby Helms - Jingle Bell Rock,271,19.0,5,,2083481,59449875,Bobby Helms,Jingle Bell Rock
Major Lazer - Lean On,599,157.0,1,(x45),335907,59004584,Major Lazer,Lean On
Doja Cat - Paint The Town Red,262,53.0,1,(x12),655170,58872318,Doja Cat,Paint The Town Red
Harry Styles - Watermelon Sugar,560,,15,,285692,58508580,Harry Styles,Watermelon Sugar
Linkin Park - Numb,762,1.0,10,,273803,58128602,Linkin Park,Numb
Taylor Swift - Anti-Hero,455,30.0,6,,417587,58113130,Taylor Swift,Anti-Hero
Shouse - Love Tonight - Edit,385,47.0,7,,433749,58026581,Shouse,Love Tonight - Edit
Trevor Daniel - Falling,382,10.0,7,,349073,57993469,Trevor Daniel,Falling
MERO - Baller los,247,75.0,1,(x25),857255,57794239,MERO,Baller los
Travis Scott - FE!N,430,9.0,1,(x1),571980,57391603,Travis Scott,FE!N
Endzone - 61 Grad (Deep House RMX),640,,27,,171013,57238165,Endzone,61 Grad (Deep House RMX)
LUM!X - Monster,623,,31,,268662,57136060,LUM!X,Monster
Olexesh - Magisch,397,88.0,1,(x36),463586,57067513,Olexesh,Magisch
KC Rebell - DNA,357,31.0,1,(x11),781802,56992255,KC Rebell,DNA
Felix Jaehn - Close Your Eyes,531,,20,,249698,56928097,Felix Jaehn,Close Your Eyes
Ofenbach - Overdrive,344,11.0,9,,327053,56897433,Ofenbach,Overdrive
