Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Rvssian - Santa,192,101.0,1,(x8),17263,1867306,Rvssian,Santa
El Chapo De Sinaloa - Le Hace Falta Un Beso,495,,36,,6349,1865867,El Chapo De Sinaloa,Le Hace Falta Un Beso
KAROL G - BICHOTA,705,138.0,2,(x39),10864,1864691,KAROL G,BICHOTA
Lunay - Soltera - Remix,1040,77.0,2,(x1),5413,1856996,Lunay,Soltera - Remix
Tokischa - Delincuente,534,,19,,5635,1852623,Tokischa,Delincuente
Fuerza Regida - HARLEY QUINN,250,69.0,6,,12230,1841599,Fuerza Regida,HARLEY QUINN
Anuel AA - Ella Quiere Beber - Remix,849,8.0,5,,3520,1818102,Anuel AA,Ella Quiere Beber - Remix
Plan B - Si No Le Contesto,514,,40,,5594,1810783,Plan B,Si No Le Contesto
Peso Pluma - PRC,386,60.0,4,,13310,1809985,Peso Pluma,PRC
"Daddy Yankee - Lo Que Pasó, Pasó",685,,61,,4373,1788858,Daddy Yankee,"Lo Que Pasó, Pasó"
FloyyMenor - Gata Only,226,109.0,1,(x2),15331,1785928,FloyyMenor,Gata Only
Tony Dize - Solos,467,,23,,6622,1783011,Tony Dize,Solos
Mora - Tuyo,576,,15,,7272,1779424,Mora,Tuyo
Chino Pacas - El Gordo Trae El Mando,475,,15,,8443,1762965,Chino Pacas,El Gordo Trae El Mando
Myke Towers - Bandido,497,162.0,2,(x24),8416,1762928,Myke Towers,Bandido
Natanael Cano - AMG,354,51.0,3,(x1),13321,1758746,Natanael Cano,AMG
Los Temerarios - Ven Porque Te Necesito,364,7.0,2,(x1),17480,1745437,Los Temerarios,Ven Porque Te Necesito
Bad Bunny - 120,749,27.0,6,,16607,1728217,Bad Bunny,120
Cris Mj - Una Noche en Medellín,538,,15,,4990,1710487,Cris Mj,Una Noche en Medellín
Rauw Alejandro - Fantasias,641,124.0,3,(x47),7079,1710207,Rauw Alejandro,Fantasias
Tom Odell - Another Love,671,,64,,3928,1707499,Tom Odell,Another Love
Danny Ocean - Fuera del mercado,506,37.0,2,(x1),7478,1693147,Danny Ocean,Fuera del mercado
KAROL G - Si Antes Te Hubiera Conocido,125,122.0,1,(x4),18168,1691549,KAROL G,Si Antes Te Hubiera Conocido
Fuerza Regida - Bebe Dame,416,,14,,7147,1668674,Fuerza Regida,Bebe Dame
Junior H - El Azul,375,,11,,9042,1667064,Junior H,El Azul
JHAYCO - Ley Seca,532,94.0,4,,5575,1666158,JHAYCO,Ley Seca
Bad Bunny - Enséñame a Bailar,448,,15,,25583,1664137,Bad Bunny,Enséñame a Bailar
Don Omar - Ojitos Chiquitos,716,,83,,3802,1658203,Don Omar,Ojitos Chiquitos
Eladio Carrion - Kemba Walker,797,,32,,3848,1647837,Eladio Carrion,Kemba Walker
"Bizarrap - Shakira: Bzrp Music Sessions, Vol. 53",247,78.0,1,(x24),29616,1646044,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53"
Oscar Maydon - Fin de Semana,480,,26,,5614,1633240,Oscar Maydon,Fin de Semana
Daddy Yankee - X ÚLTIMA VEZ,417,41.0,1,(x10),19246,1627347,Daddy Yankee,X ÚLTIMA VEZ
Bad Bunny - Un Ratito,355,57.0,6,,35511,1626250,Bad Bunny,Un Ratito
Luis Miguel - Ahora Te Puedes Marchar,851,,27,,6874,1623718,Luis Miguel,Ahora Te Puedes Marchar
Maluma - Sobrio,567,80.0,8,,5027,1623413,Maluma,Sobrio
Piso 21 - Te Vi,961,14.0,5,,3866,1619664,Piso 21,Te Vi
Tony Dize - Permitame,544,,47,,5351,1591954,Tony Dize,Permitame
"Bizarrap - Eladio Carrion: Bzrp Music Sessions, Vol. 40",745,,11,,4880,1590866,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40"
Christian Nodal - No Te Contaron Mal,1007,,39,,4549,1585385,Christian Nodal,No Te Contaron Mal
Bad Bunny - Bichiyal,982,1.0,9,,14150,1584845,Bad Bunny,Bichiyal
Ryan Castro - Jordan,497,,11,,6142,1581689,Ryan Castro,Jordan
Bad Bunny - Dos Mil 16,385,2.0,9,,31486,1580356,Bad Bunny,Dos Mil 16
Dua Lipa - Don't Start Now,897,1.0,9,,4756,1575206,Dua Lipa,Don't Start Now
Farruko - Pepas,412,146.0,2,(x54),10708,1572620,Farruko,Pepas
Anuel AA - Mas Rica Que Ayer,361,,18,,7466,1562115,Anuel AA,Mas Rica Que Ayer
Los Legendarios - Fiel,448,122.0,1,(x29),9376,1553324,Los Legendarios,Fiel
De La Ghetto - Sensacion Del Bloque,700,,77,,3814,1528015,De La Ghetto,Sensacion Del Bloque
Julieta Venegas - Me Voy,416,,24,,6938,1522043,Julieta Venegas,Me Voy
Arcángel - Hace Mucho Tiempo,402,,18,,8097,1518743,Arcángel,Hace Mucho Tiempo
Farruko - La Tóxica,503,141.0,3,(x14),6854,1518225,Farruko,La Tóxica
Christian Nodal - La Sinvergüenza,630,,24,,6240,1473741,Christian Nodal,La Sinvergüenza
J Balvin - Qué Más Pues?,480,108.0,4,,8201,1469509,J Balvin,Qué Más Pues?
Sebastian Yatra - Chica Ideal,491,91.0,4,,6661,1469421,Sebastian Yatra,Chica Ideal
Bad Bunny - Después de la Playa,303,39.0,4,,39137,1463110,Bad Bunny,Después de la Playa
Bad Bunny - Andrea,334,3.0,10,,25353,1461677,Bad Bunny,Andrea
Dalex - Hola - Remix,760,1.0,10,,3942,1456397,Dalex,Hola - Remix
KAROL G - EL MAKINON,556,69.0,5,,6252,1445892,KAROL G,EL MAKINON
Rauw Alejandro - Cúrame,518,,18,,6655,1441966,Rauw Alejandro,Cúrame
J Balvin - Rojo,536,152.0,2,(x2),7022,1439785,J Balvin,Rojo
Yahritza Y Su Esencia - Frágil,336,3.0,10,,8241,1436337,Yahritza Y Su Esencia,Frágil
Juan Luis Guerra 4.40 - Bachata En Fukuoka,529,,76,,4081,1422585,Juan Luis Guerra 4.40,Bachata En Fukuoka
Shakira - Te Felicito,380,,13,,7652,1422584,Shakira,Te Felicito
Aventura - Los Infieles,289,12.0,6,,11092,1415520,Aventura,Los Infieles
Tainy - Adicto,682,60.0,5,,4348,1402980,Tainy,Adicto
Nio Garcia - La Jeepeta - Remix,519,109.0,1,(x5),6115,1399678,Nio Garcia,La Jeepeta - Remix
J Balvin - UN DIA (ONE DAY) (Feat. Tainy),413,108.0,1,(x1),7457,1392621,J Balvin,UN DIA (ONE DAY) (Feat. Tainy)
Kany García - Te Lo Agradezco,405,,44,,4895,1391121,Kany García,Te Lo Agradezco
Quevedo - PUNTO G,433,,19,,5193,1389199,Quevedo,PUNTO G
Fuerza Regida - TQM,333,3.0,9,,8606,1387811,Fuerza Regida,TQM
Rauw Alejandro - 2/Catorce,504,57.0,6,,6737,1364172,Rauw Alejandro,2/Catorce
Bad Bunny - NO ME QUIERO CASAR,354,,18,,27234,1359776,Bad Bunny,NO ME QUIERO CASAR
Natalia Lafourcade - Hasta la Raíz,636,,16,,3340,1355552,Natalia Lafourcade,Hasta la Raíz
Julión Álvarez y su Norteño Banda - Regalo De Dios,253,,15,,7964,1336520,Julión Álvarez y su Norteño Banda,Regalo De Dios
Bad Bunny - Otro Atardecer,390,,19,,23808,1334218,Bad Bunny,Otro Atardecer
Los Bukis - Tu Cárcel,463,,49,,5154,1333956,Los Bukis,Tu Cárcel
Bad Bunny - HACIENDO QUE ME AMAS,599,15.0,4,,26324,1333247,Bad Bunny,HACIENDO QUE ME AMAS
La Adictiva - JGL,483,,18,,4717,1327754,La Adictiva,JGL
Natanael Cano - Madonna,224,19.0,5,,11017,1321992,Natanael Cano,Madonna
"KAROL G - Ay, DiOs Mío!",431,133.0,2,(x25),6669,1321216,KAROL G,"Ay, DiOs Mío!"
Feid - Ferxxo 100,531,,45,,4093,1312390,Feid,Ferxxo 100
Lomiiel - HAY LUPITA,156,71.0,2,(x3),13209,1303534,Lomiiel,HAY LUPITA
Carlos Baute - Colgando en tus manos (con Marta Sánchez),667,,84,,3142,1286995,Carlos Baute,Colgando en tus manos (con Marta Sánchez)
Rauw Alejandro - Reloj,510,52.0,7,,5103,1271986,Rauw Alejandro,Reloj
Bad Bunny - FINA,204,28.0,2,(x5),49399,1271750,Bad Bunny,FINA
The Weeknd - Save Your Tears,758,,24,,2888,1262147,The Weeknd,Save Your Tears
Arcángel - Sigues Con El,522,54.0,5,,5415,1261778,Arcángel,Sigues Con El
Eladio Carrion - 3 Am,510,,56,,3848,1256849,Eladio Carrion,3 Am
Chris Jedi - La Llevo Al Cielo (Ft. Ñengo Flow),427,,28,,4524,1255662,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow)
Boza - Hecha Pa' Mi,451,124.0,4,,6146,1250024,Boza,Hecha Pa' Mi
Myke Towers - Diosa,522,80.0,3,(x2),6053,1244841,Myke Towers,Diosa
Mora - 512,547,,11,,5152,1242200,Mora,512
Bad Bunny - Agosto,376,,12,,24979,1240681,Bad Bunny,Agosto
Daddy Yankee - Tu Príncipe,475,,40,,5772,1235581,Daddy Yankee,Tu Príncipe
Ricardo Arjona - Fuiste Tú,641,,45,,4351,1231533,Ricardo Arjona,Fuiste Tú
Don Omar - Salio El Sol,587,,107,,3431,1228921,Don Omar,Salio El Sol
Super Yei - La Forma en Que Me Miras,781,,38,,2448,1224610,Super Yei,La Forma en Que Me Miras
Bad Bunny - Otra Noche en Miami,802,1.0,9,,2899,1220302,Bad Bunny,Otra Noche en Miami
Juanes - Es Por Ti,486,,69,,3832,1217996,Juanes,Es Por Ti
Trueno - REAL GANGSTA LOVE,144,64.0,1,(x12),17634,1211820,Trueno,REAL GANGSTA LOVE
Sech - Relación - Remix,496,70.0,6,,5213,1211448,Sech,Relación - Remix
KAROL G - MIENTRAS ME CURO DEL CORA,366,,21,,6012,1210527,KAROL G,MIENTRAS ME CURO DEL CORA
Camila - Todo Cambió,233,,17,,7803,1199726,Camila,Todo Cambió
Mora - MEMORIAS,448,,17,,7235,1199670,Mora,MEMORIAS
Romeo Santos - Eres Mía,312,,17,,8452,1190096,Romeo Santos,Eres Mía
Bad Bunny - Me Fui de Vacaciones,278,14.0,5,,32427,1189925,Bad Bunny,Me Fui de Vacaciones
ROSALÍA - DESPECHÁ,340,,13,,6253,1188823,ROSALÍA,DESPECHÁ
Aventura - El Malo,350,,11,,9199,1186717,Aventura,El Malo
Myke Towers - ADIVINO,181,22.0,2,(x1),15581,1184644,Myke Towers,ADIVINO
Marisela - La Pareja Ideal,480,,61,,4664,1173692,Marisela,La Pareja Ideal
Peso Pluma - TULUM,252,,16,,7172,1167630,Peso Pluma,TULUM
Elton John - Cold Heart - PNAU Remix,534,,18,,3428,1164432,Elton John,Cold Heart - PNAU Remix
JHAYCO - Holanda,247,,11,,8526,1160828,JHAYCO,Holanda
The Police - Every Breath You Take,586,,101,,3421,1159533,The Police,Every Breath You Take
Yandel - CANCIÓN CON YANDEL,794,10.0,2,(x3),9855,1157603,Yandel,CANCIÓN CON YANDEL
Sebastian Yatra - Tacones Rojos,502,,17,,4590,1151760,Sebastian Yatra,Tacones Rojos
Lenin Ramírez - Yo Ya No Vuelvo Contigo - En Vivo,531,,14,,7971,1138958,Lenin Ramírez,Yo Ya No Vuelvo Contigo - En Vivo
Camilo - La Mitad,709,,32,,3666,1135673,Camilo,La Mitad
Maná - Oye Mi Amor,412,,56,,4686,1129490,Maná,Oye Mi Amor
Myke Towers - Si Se Da - Remix,737,,17,,3071,1128527,Myke Towers,Si Se Da - Remix
Maluma - Borro Cassette,257,47.0,6,,6950,1127965,Maluma,Borro Cassette
YOVNGCHIMI - TU$$I,264,,28,,6466,1125216,YOVNGCHIMI,TU$$I
Bad Bunny - Yo No Soy Celoso,255,14.0,9,,32197,1115911,Bad Bunny,Yo No Soy Celoso
Rauw Alejandro - PUNTO 40,324,,11,,6090,1115589,Rauw Alejandro,PUNTO 40
Tones And I - Dance Monkey,487,60.0,3,(x21),6296,1109100,Tones And I,Dance Monkey
Los Temerarios - Mi Vida Eres Tú,306,2.0,6,,14284,1108638,Los Temerarios,Mi Vida Eres Tú
Boza - Orion,132,65.0,6,,10962,1108333,Boza,Orion
Bad Bunny - Aguacero,257,,13,,25601,1102023,Bad Bunny,Aguacero
Los Temerarios - Tu Última Canción,293,4.0,4,,16362,1098588,Los Temerarios,Tu Última Canción
Eladio Carrion - Hola Como Vas,502,,76,,3411,1095919,Eladio Carrion,Hola Como Vas
Plan B - Fanática Sensual,367,,62,,4321,1091372,Plan B,Fanática Sensual
Mora - MODELITO,354,,13,,6619,1088029,Mora,MODELITO
Romeo Santos - Imitadora,312,,25,,5132,1086410,Romeo Santos,Imitadora
Romeo Santos - Cancioncitas de Amor,324,,29,,6640,1084049,Romeo Santos,Cancioncitas de Amor
Ñengo Flow - Gato de Noche,261,1.0,5,,10671,1083824,Ñengo Flow,Gato de Noche
Wisin - Mi Niña,406,18.0,8,,5193,1082322,Wisin,Mi Niña
Black Eyed Peas - RITMO (Bad Boys For Life),374,121.0,1,(x12),7630,1077243,Black Eyed Peas,RITMO (Bad Boys For Life)
Plan B - Por Que Te Demoras?,353,,54,,4401,1076826,Plan B,Por Que Te Demoras?
Eladio Carrion - Mbappe,386,,11,,6901,1067051,Eladio Carrion,Mbappe
Camilo - Tutu,540,68.0,5,,4426,1062494,Camilo,Tutu
Peso Pluma - Por las Noches,266,,16,,8267,1061380,Peso Pluma,Por las Noches
Manuel Turizo - La Nota,442,,11,,4697,1058085,Manuel Turizo,La Nota
Jung Kook - Seven,213,18.0,3,(x8),21055,1052602,Jung Kook,Seven
Pablo Alborán - Saturno,546,,26,,3462,1050597,Pablo Alborán,Saturno
Beéle - Loco,482,11.0,9,,4423,1050307,Beéle,Loco
Carin Leon - No Es Por Acá,326,,26,,6912,1046747,Carin Leon,No Es Por Acá
Camilo - Favorito,420,81.0,3,(x9),6207,1040377,Camilo,Favorito
Rels B - A Mí,504,,76,,3607,1037944,Rels B,A Mí
Zion & Lennox - Yo Voy,409,,24,,3667,1027252,Zion & Lennox,Yo Voy
El Fantasma - Cabrón y Vago - En Vivo,582,,30,,4029,1027060,El Fantasma,Cabrón y Vago - En Vivo
Christian Nodal - Dime Cómo Quieres,555,5.0,7,,4889,1025096,Christian Nodal,Dime Cómo Quieres
Banda MS de Sergio Lizárraga - El Color de Tus Ojos,370,,76,,4210,1024632,Banda MS de Sergio Lizárraga,El Color de Tus Ojos
Grupo Firme - En Tu Perra Vida,442,1.0,10,,8426,1021577,Grupo Firme,En Tu Perra Vida
Xavi - Poco A Poco,191,,15,,9279,1020462,Xavi,Poco A Poco
Shakira - Monotonía,253,14.0,8,,8984,1020187,Shakira,Monotonía
The Neighbourhood - Sweater Weather,478,,67,,4003,1016871,The Neighbourhood,Sweater Weather
