Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Jeff Grecia - Elevate,376,73.0,2,(x7),486686,71152351,Jeff Grecia,Elevate
The Weeknd - Die For You,374,81.0,1,(x2),590876,71124096,The Weeknd,Die For You
Zack Tabudlo - Gusto feat. Al James,175,150.0,2,(x6),574928,70974595,Zack Tabudlo,Gusto feat. Al James
Ed Sheeran - Shape of You,768,205.0,1,(x88),367198,70955636,Ed Sheeran,Shape of You
SZA - Saturn,244,24.0,7,,517338,70733132,SZA,Saturn
Maximillian - Beautiful Scars,818,239.0,1,(x4),205558,70616906,Maximillian,Beautiful Scars
Daniel Caesar - Get You,915,,33,,287759,70375811,Daniel Caesar,Get You
Moira Dela Torre - Tagpuan,1117,100.0,2,(x11),180962,70328050,Moira Dela Torre,Tagpuan
Olivia Rodrigo - vampire,360,9.0,5,,384113,70241554,Olivia Rodrigo,vampire
Post Malone - Circles,1018,80.0,5,,188822,69733716,Post Malone,Circles
Hev Abi - Sumugal,239,29.0,7,,502303,69323269,Hev Abi,Sumugal
DEMI - Pakundangan,325,,15,,384099,68771334,DEMI,Pakundangan
MYMP - Tell Me Where It Hurts,2201,,54,,62011,68403446,MYMP,Tell Me Where It Hurts
"Moira Dela Torre - Babalik Sa'yo (from ""2 Good 2 Be True"")",362,117.0,2,(x20),336348,68069805,Moira Dela Torre,"Babalik Sa'yo (from ""2 Good 2 Be True"")"
Lady Gaga - Die With A Smile,69,64.0,1,(x32),1289263,67704317,Lady Gaga,Die With A Smile
Lukas Graham - Love Someone,975,138.0,6,,203335,67480638,Lukas Graham,Love Someone
Kenaniah - Bahala Na,451,,11,,236182,67434622,Kenaniah,Bahala Na
Moira Dela Torre - Ikaw At Ako,1050,88.0,2,(x8),242708,67321414,Moira Dela Torre,Ikaw At Ako
Hailee Steinfeld - Starving,1181,174.0,3,(x5),218374,66277499,Hailee Steinfeld,Starving
The Weeknd - Is There Someone Else?,684,,38,,167851,66170657,The Weeknd,Is There Someone Else?
NIKI - Take A Chance With Me,369,13.0,7,,370234,66044429,NIKI,Take A Chance With Me
"Ariana Grande - thank u, next",1036,103.0,1,(x36),332822,65582298,Ariana Grande,"thank u, next"
Joji - Glimpse of Us,400,95.0,1,(x15),544669,65557280,Joji,Glimpse of Us
Adele - Easy On Me,521,136.0,1,(x1),641241,65366090,Adele,Easy On Me
Silent Sanctuary - Bumalik Ka Na Sa'kin,677,,54,,184156,65001415,Silent Sanctuary,Bumalik Ka Na Sa'kin
Dua Lipa - IDGAF,944,137.0,1,(x19),214089,64579273,Dua Lipa,IDGAF
Juan Caoile - Marikit Sa Dilim,209,52.0,2,(x17),867099,64335095,Juan Caoile,Marikit Sa Dilim
Callalily - Magbalik,1672,,58,,132886,64221516,Callalily,Magbalik
Shanti Dope - Nadarang,1099,125.0,2,(x6),170799,63987128,Shanti Dope,Nadarang
Stephen Sanchez - Until I Found You,412,69.0,5,,279642,63277960,Stephen Sanchez,Until I Found You
Jamie Miller - Here's Your Perfect,537,121.0,2,(x28),272808,63220049,Jamie Miller,Here's Your Perfect
SZA - Nobody Gets Me,479,,13,,216762,63068878,SZA,Nobody Gets Me
NOBITA - Unang Sayaw,619,,11,,169077,62453277,NOBITA,Unang Sayaw
Silent Sanctuary - Sa'yo,1982,,28,,140072,62396046,Silent Sanctuary,Sa'yo
Al James - Atin-Atin Lang,427,,39,,178225,62348473,Al James,Atin-Atin Lang
Dua Lipa - Don't Start Now,757,134.0,1,(x1),249634,61914908,Dua Lipa,Don't Start Now
Meghan Trainor - Like I'm Gonna Lose You,2091,40.0,6,,107926,61827466,Meghan Trainor,Like I'm Gonna Lose You
yuji - Old Love,423,,16,,198122,61257781,yuji,Old Love
The Script - Breakeven,1795,,65,,162485,61068292,The Script,Breakeven
The Juans - Hindi Tayo Pwede,760,81.0,6,,185181,60995673,The Juans,Hindi Tayo Pwede
Hev Abi - WELCOME2DTQ,312,3.0,10,,350886,60989664,Hev Abi,WELCOME2DTQ
Ariana Grande - intro (end of the world),230,22.0,6,,565214,60842060,Ariana Grande,intro (end of the world)
LANY - 13,1431,,15,,255175,60034691,LANY,13
Al James - Repeat,784,,35,,139290,59467811,Al James,Repeat
Stacey Ryan - Fall In Love Alone,375,,14,,209198,59229061,Stacey Ryan,Fall In Love Alone
Maroon 5 - She Will Be Loved - Radio Mix,1754,,81,,130255,59088430,Maroon 5,She Will Be Loved - Radio Mix
Moira Dela Torre - Malaya (Camp Sawi Original Motion Picture Soundtrack),1003,115.0,5,,169047,59075244,Moira Dela Torre,Malaya (Camp Sawi Original Motion Picture Soundtrack)
LANY - Super Far,894,190.0,2,(x2),170679,59050908,LANY,Super Far
SUD - Sila,1275,,16,,116250,58931475,SUD,Sila
This Band - Hindi Na Nga,686,96.0,6,,200640,58579627,This Band,Hindi Na Nga
Zack Tabudlo - Gusto,327,1.0,10,,337632,58571080,Zack Tabudlo,Gusto
Up Dharma Down - Unti-Unti,296,,34,,279975,58476568,Up Dharma Down,Unti-Unti
NewJeans - OMG,271,80.0,4,,408238,58367471,NewJeans,OMG
Shawn Mendes - Señorita,602,134.0,1,(x63),373332,58290791,Shawn Mendes,Señorita
BINI - Lagi,199,21.0,8,,505816,58212496,BINI,Lagi
Sarah Geronimo - Maybe This Time,1417,,17,,405446,57870265,Sarah Geronimo,Maybe This Time
Zac Efron - Rewrite The Stars,1266,102.0,1,(x2),199513,57798587,Zac Efron,Rewrite The Stars
Music Hero - KLWKN,814,70.0,5,,148732,57629720,Music Hero,KLWKN
Taylor Swift - You Belong With Me (Taylor’s Version),664,3.0,2,(x1),257922,57510159,Taylor Swift,You Belong With Me (Taylor’s Version)
BTS - Boy With Luv,1072,48.0,1,(x1),291309,57192888,BTS,Boy With Luv
Maroon 5 - Girls Like You,676,107.0,1,(x27),232292,57189682,Maroon 5,Girls Like You
Jason Mraz - I'm Yours,2403,,54,,98929,56907012,Jason Mraz,I'm Yours
Parokya Ni Edgar - Your Song,611,,60,,153991,56839328,Parokya Ni Edgar,Your Song
The Pussycat Dolls - Stickwitu,2006,,81,,73075,56673746,The Pussycat Dolls,Stickwitu
Ricky Montgomery - Line Without a Hook,653,6.0,8,,208376,56250839,Ricky Montgomery,Line Without a Hook
MC Einstein - Titig,934,,19,,124676,56230139,MC Einstein,Titig
Miguel - Sure Thing,514,8.0,9,,269667,56151918,Miguel,Sure Thing
The Weeknd - Reminder,386,40.0,6,,356027,56062583,The Weeknd,Reminder
"Billie Eilish - What Was I Made For? [From The Motion Picture ""Barbie""]",320,40.0,7,,396411,55348772,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]"
Keyshia Cole - Love,476,,32,,202346,55136959,Keyshia Cole,Love
Tate McRae - greedy,246,,13,,350692,54761530,Tate McRae,greedy
Keane - Somewhere Only We Know,645,,64,,175688,54645041,Keane,Somewhere Only We Know
Bruno Mars - Leave The Door Open,505,118.0,1,(x13),274043,54290753,Bruno Mars,Leave The Door Open
Up Dharma Down - Oo,579,,74,,182430,54106338,Up Dharma Down,Oo
Moira Dela Torre - Paubaya,616,142.0,1,(x11),452485,53638468,Moira Dela Torre,Paubaya
Tommy Richman - MILLION DOLLAR BABY,174,27.0,5,,569949,53624778,Tommy Richman,MILLION DOLLAR BABY
Lifehouse - You And Me,2142,,63,,40200,53476188,Lifehouse,You And Me
